D_INTERVIEW,Q132,Q133,Q134,Q135,Q136,Q137,Q138
170074637,3,1,3,4,3,3,3
170074638,4,3,3,3,4,3,3
170074639,1,1,3,1,1,1,1
170074640,3,2,3,4,2,3,3
170074651,3,3,3,3,3,3,3
170074666,3,2,4,3,2,3,2
170074669,1,1,3,3,3,2,2
170074674,3,3,3,3,3,3,3
170074675,4,3,4,4,2,3,3
170074676,4,3,1,4,4,4,4
170074681,2,2,4,4,2,2,2
170074682,4,3,3,3,3,2,4
170074683,1,1,4,3,1,1,4
170074684,3,3,3,3,2,3,3
170074700,4,3,3,4,4,4,3
170074709,3,2,3,3,4,4,4
170074710,3,1,3,3,3,3,2
170074713,3,3,3,3,3,1,4
170074722,2,2,3,3,2,2,2
170074723,3,3,3,3,3,2,2
170074724,3,3,3,3,3,3,3
170074726,4,2,3,3,1,3,3
170074731,3,4,4,4,3,4,4
170074732,4,4,4,4,4,4,4
170074734,3,1,3,3,2,3,3
170074735,4,1,1,3,2,4,4
170074736,3,2,4,3,2,2,2
170074738,3,3,3,4,4,3,3
170074739,3,3,3,3,3,3,4
170074748,4,4,4,4,4,4,4
170074755,4,2,4,4,3,3,4
170074775,3,3,3,3,3,4,4
170074787,1,4,3,3,1,1,1
170074789,3,4,3,3,1,3,3
170074790,1,1,4,4,1,1,1
170074791,3,4,4,4,3,4,4
170074792,1,3,4,1,4,4,4
170074794,3,2,3,4,1,1,1
170074795,1,1,3,3,1,1,1
170074797,3,3,3,3,2,3,3
170074798,3,2,3,4,3,3,3
170074799,3,2,4,4,3,4,4
170074800,3,2,4,4,4,4,4
170074802,3,1,4,4,3,3,3
170074803,3,3,3,4,2,3,4
170074804,2,3,3,3,3,3,3
170074806,3,2,3,3,1,3,1
170074807,3,1,3,3,3,3,3
170074808,3,1,3,4,3,4,3
170074810,3,2,4,4,3,3,3
170074814,2,2,2,2,2,2,2
170074980,3,3,4,4,4,3,4
170074981,4,3,1,4,3,3,4
170074982,3,2,2,3,4,3,3
170074983,1,4,4,4,4,4,4
170074986,1,1,4,4,3,3,3
170074987,4,1,3,3,4,4,4
170075002,2,2,3,4,2,2,2
170075003,4,3,3,4,2,3,3
170075015,3,3,3,4,3,3,4
170075017,4,4,4,4,2,4,4
170075018,2,3,3,4,2,3,4
170075019,3,3,3,4,4,3,4
170075023,3,1,3,4,2,2,4
170075024,3,3,3,1,4,4,4
170075025,3,2,4,4,2,2,2
170075026,4,1,3,3,2,3,3
170075027,1,1,3,3,1,2,3
170075029,1,1,3,3,1,1,3
170075030,3,2,4,4,4,4,4
170075035,3,3,3,3,3,3,3
170075037,4,4,4,4,4,4,4
170075042,3,1,2,4,2,1,4
170075043,1,1,3,3,1,3,3
170075084,4,3,3,3,3,3,3
170075086,4,3,3,4,4,4,4
170075087,3,3,4,3,4,4,4
170075094,1,1,4,4,2,1,3
170075095,3,2,4,4,1,1,4
170075120,3,3,3,3,3,3,3
170075127,1,1,3,3,1,1,2
170075128,2,2,4,4,1,1,4
170075129,2,1,4,4,3,4,4
170075136,3,3,3,1,1,3,3
170075137,1,2,1,3,3,3,3
170075139,1,2,3,3,3,3,3
170075140,3,1,4,4,1,3,3
170075141,3,3,3,4,1,3,3
170075142,4,3,1,4,3,1,1
170075144,3,1,3,4,1,2,1
170075146,3,4,4,4,4,4,4
170075148,1,3,3,3,4,3,4
170075150,1,3,4,4,4,4,4
170075151,3,3,3,3,2,3,3
170075153,3,3,3,4,4,3,4
170075155,2,1,4,1,1,1,3
170075163,4,3,4,4,4,4,4
170075164,4,4,3,4,4,4,4
170075165,1,3,3,4,4,3,4
170075167,3,1,4,4,4,2,4
170075168,4,3,3,4,4,3,4
170075169,4,2,2,4,2,4,4
170075181,4,4,3,4,3,3,3
170075185,4,3,4,2,2,4,4
170075186,4,2,3,4,1,1,4
170075187,3,3,3,3,1,3,3
170075193,2,2,3,3,3,1,3
170075195,4,3,4,3,3,4,4
170075196,4,4,4,3,3,3,3
170075201,4,4,4,4,4,3,3
