D_INTERVIEW,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41
300070291,4,3,4,5,4,2,3,4,2
300070292,4,3,4,4,4,2,5,3,2
300070293,4,3,3,4,4,2,3,4,2
300070294,2,2,3,2,2,1,3,2,2
300070295,4,3,4,4,4,3,3,5,2
300070296,4,2,3,4,4,2,5,2,2
300070297,5,4,4,4,4,3,4,4,2
300070298,4,4,3,4,3,2,4,2,2
300070299,4,2,3,3,4,2,5,2,3
300070300,5,3,4,4,5,2,4,5,2
300070301,3,5,4,3,2,3,2,3,3
300070302,3,1,3,5,3,3,3,3,3
300070303,3,4,4,5,4,4,4,2,2
300070304,3,2,2,4,3,4,4,2,2
300070305,2,2,2,5,4,3,2,2,2
300070306,3,3,4,5,2,3,2,2,3
300070307,4,4,4,3,4,4,2,3,4
300070308,3,4,4,5,4,4,4,3,2
300070309,1,1,3,4,1,3,1,2,2
300070310,4,3,4,5,2,3,2,2,2
300070311,1,1,1,5,4,2,2,4,1
300070312,1,1,2,5,5,1,1,2,1
300070313,1,1,1,5,5,2,4,2,2
300070314,1,1,1,5,4,2,3,4,2
300070315,3,1,1,5,5,3,5,1,5
300070316,1,1,1,5,-2,2,2,4,2
300070317,5,1,1,5,1,2,1,1,1
300070318,3,2,3,4,4,2,3,5,3
300070319,5,5,3,5,3,2,5,5,5
300070320,2,1,3,3,4,1,3,4,3
300070321,1,1,1,-1,5,2,1,5,2
300070322,5,1,5,-1,2,1,1,1,1
300070323,1,1,1,5,2,1,1,1,2
300070324,2,1,3,2,5,1,1,4,2
300070325,4,3,4,4,4,1,4,2,3
300070326,3,2,5,-1,4,2,2,3,3
300070327,1,1,5,5,5,5,5,3,2
300070328,3,1,4,-1,4,2,-2,3,3
300070329,4,2,3,-1,5,2,5,5,2
300070330,1,1,1,-1,5,1,1,1,1
300070331,3,3,3,3,4,2,3,4,3
300070332,5,5,3,-1,5,1,3,4,3
300070333,5,1,2,5,5,2,2,4,2
