D_INTERVIEW,Q201,Q202,Q203,Q204,Q205,Q206,Q207,Q208
276070568,1,1,1,1,1,1,2,2
276070569,5,1,1,1,1,1,1,1
276070570,1,1,2,5,2,2,5,3
276070571,4,4,5,5,2,1,1,3
276070572,1,1,1,1,4,1,3,1
276070573,4,1,1,4,4,4,4,1
276070574,1,2,3,1,1,1,2,1
276070575,1,1,1,1,5,1,2,1
276070576,5,1,1,5,5,5,5,5
276070577,1,1,1,5,5,1,5,2
276070578,1,1,1,2,2,2,2,2
276070579,1,1,4,1,2,2,5,1
276070580,1,1,1,2,2,2,5,3
276070581,1,1,1,4,4,1,5,1
276070582,2,1,1,4,4,1,1,1
276070583,1,1,4,4,4,4,5,2
276070584,1,1,1,1,4,4,5,2
276070585,2,1,4,5,5,2,5,2
276070586,1,1,1,5,5,1,5,2
276070587,2,1,1,5,2,1,2,1
276070588,5,5,5,1,1,1,5,5
276070589,5,1,1,5,5,2,-1,-1
276070590,2,1,5,1,5,5,5,2
276070591,1,1,5,5,5,5,5,4
276070592,2,1,1,4,4,4,5,1
276070593,1,5,5,5,5,1,1,1
276070594,4,1,1,4,5,4,4,2
276070595,1,1,1,4,5,4,5,2
276070596,4,2,1,1,2,1,2,1
276070597,4,2,2,2,5,1,2,4
276070598,4,2,4,1,4,2,3,3
276070599,5,1,4,4,5,1,4,1
276070600,2,2,1,4,1,1,2,1
276070601,4,4,5,1,2,1,1,1
276070602,3,4,1,1,1,1,1,1
276070603,1,1,1,1,1,1,2,1
276070604,1,1,1,5,5,5,5,2
276070605,4,5,5,1,1,1,1,1
276070606,1,1,1,1,1,1,1,1
276070607,5,1,1,3,5,5,5,1
276070608,2,1,5,5,5,5,5,1
276070609,4,2,5,5,5,4,5,4
276070610,1,1,1,5,5,3,5,3
276070611,1,2,1,4,4,2,5,3
276070612,1,1,1,3,4,1,5,2
276070613,4,1,1,1,1,1,1,2
276070614,5,5,3,1,3,1,1,1
276070615,5,1,1,5,5,5,5,5
276070616,1,1,1,4,2,2,5,1
276070617,1,1,1,2,2,2,5,1
276070618,2,3,3,1,1,1,1,3
276070619,3,2,2,5,3,2,2,2
276070620,1,1,4,4,5,5,5,2
276070621,2,1,1,1,1,1,5,1
276070622,1,1,2,3,1,1,5,2
276070623,1,1,1,1,1,1,1,1
276070624,1,1,5,5,5,4,5,2
276070625,1,1,1,5,5,5,5,3
276070626,1,1,1,1,1,1,5,2
276070627,1,1,5,5,1,1,5,4
276070628,1,1,1,5,5,5,5,4
276070629,5,5,5,5,5,2,4,4
276070630,2,2,2,2,2,2,2,2
276070631,1,1,1,5,5,5,5,3
276070632,2,1,1,5,5,4,5,1
276070633,1,1,1,2,1,1,5,1
276070634,1,1,4,-1,5,5,5,1
276070635,4,2,5,1,2,2,5,1
276070636,5,4,1,1,1,1,1,1
276070637,4,2,1,1,1,2,5,1
276070638,2,2,1,2,4,2,2,2
276070639,5,2,1,1,1,1,1,1
276070640,1,1,1,1,2,1,1,1
276070641,1,1,1,1,2,2,5,1
276070642,1,2,1,1,1,2,2,1
276070643,1,1,1,3,5,1,1,4
276070644,1,1,5,5,5,5,5,2
276070645,1,1,1,5,2,1,5,3
276070646,2,1,1,5,1,1,1,2
276070647,4,2,5,1,2,1,1,4
276070648,5,1,5,5,5,5,5,4
276070649,4,4,2,4,2,1,5,3
276070650,1,1,1,1,1,1,1,1
276070651,4,1,1,1,1,1,1,1
276070652,1,1,1,1,1,1,5,1
276070653,4,2,1,1,5,1,5,3
276070654,5,2,2,1,2,1,2,1
