D_INTERVIEW,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129
840071184,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
840071185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071186,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
840071187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071188,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
840071189,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
840071190,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
840071191,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0
840071192,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0
840071193,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
840071194,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
840071195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071196,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
840071197,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0
840071198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071199,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
840071200,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0
840071201,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
840071202,1.0,2.0,2.0,1.0,-2.0,1.0,1.0,1.0
840071203,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0
840071204,2.0,2.0,1.0,-2.0,2.0,1.0,-2.0,1.0
840071205,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0
840071206,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0
840071207,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
840071208,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0
840071209,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0
840071210,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0
840071211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
840071212,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0
840071213,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0
840071214,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0
840071215,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
840071216,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
840071217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071218,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0
840071219,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
840071220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071221,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
840071222,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
840071223,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
840071224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071225,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
840071226,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0
840071227,1.0,1.0,-2.0,1.0,1.0,1.0,1.0,1.0
840071228,2.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0
840071229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071230,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0
840071231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071232,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071233,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
840071234,1.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0
840071235,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
840071236,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
840071237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
840071239,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0
840071240,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
840071241,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
840071242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071243,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
840071244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071246,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0
840071247,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
840071248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071249,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
840071250,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
