D_INTERVIEW,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81
51070249,1,2,2,3,-1,3,2,2,3,2,2,3,2,-1,4,-1,-1,-1
51070250,2,2,3,3,3,3,3,3,3,3,3,2,3,2,-1,-1,2,-1
51070251,2,2,3,2,-1,3,3,2,3,3,3,-1,-1,-1,3,-1,2,2
51070252,1,1,3,4,3,1,4,4,3,4,2,2,4,-1,4,-1,-1,3
51070253,1,2,4,3,-1,2,4,1,3,2,2,2,2,4,2,3,3,2
51070254,1,1,2,3,3,1,2,1,3,1,2,2,2,2,1,3,2,2
51070255,2,1,3,3,4,2,3,4,4,2,3,1,2,3,2,4,4,2
51070256,4,-1,4,3,-1,2,4,2,4,4,2,4,2,-1,4,4,4,4
51070257,1,2,3,2,2,2,4,1,3,1,3,2,2,4,4,3,3,2
51070258,1,2,3,3,3,1,1,1,3,2,3,2,2,2,3,3,2,1
51070259,2,1,4,4,4,2,4,3,4,4,-1,2,4,-1,4,-1,-1,2
51070260,1,1,3,3,-1,3,3,3,3,3,3,3,3,3,3,3,3,1
51070261,2,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
51070262,1,3,3,3,3,3,3,4,4,4,4,3,4,3,3,3,3,3
51070263,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,1
51070264,2,1,4,3,3,1,3,1,4,2,2,2,1,4,3,3,3,3
51070265,1,2,4,4,3,2,3,4,4,2,4,1,3,3,3,3,3,3
51070266,3,2,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3
51070267,2,4,4,4,-1,2,-1,4,-1,4,4,3,3,-1,-1,-1,-1,2
51070268,1,3,2,3,4,4,4,3,4,4,2,2,4,2,1,4,3,4
51070269,1,2,3,3,-1,2,-1,1,2,3,-1,-1,3,-1,3,-1,-1,2
51070270,1,2,3,3,3,3,3,3,3,3,-1,3,3,-1,3,-1,-1,-1
51070271,2,2,4,4,4,4,4,4,4,4,4,3,4,4,1,-1,-1,-1
51070272,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2
51070273,3,1,4,2,2,2,2,1,4,2,2,2,1,2,2,3,-1,2
51070274,2,2,2,3,2,2,2,3,4,2,1,1,2,2,2,3,2,2
51070275,1,1,3,4,-1,4,4,2,4,4,2,3,4,-1,-1,-1,-1,2
51070276,2,3,4,3,2,2,2,3,4,3,2,2,3,4,4,3,2,2
51070277,1,1,4,4,4,2,4,3,4,4,4,1,4,4,1,4,1,1
51070278,2,1,3,2,3,1,3,3,3,3,2,3,3,2,4,2,3,2
51070279,3,2,4,4,4,4,2,2,4,4,2,2,2,2,2,3,3,2
