D_INTERVIEW,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129
604070347,2,0,0,0,2,2,2,2
604070348,2,2,0,0,0,2,2,2
604070349,2,2,0,0,0,2,2,2
604070350,0,0,0,0,0,2,2,2
604070351,2,2,0,0,0,2,2,2
604070352,0,0,0,0,0,2,2,2
604070353,0,0,0,2,0,1,1,0
604070354,0,2,0,0,0,2,2,2
604070355,2,2,0,0,0,2,2,2
604070356,2,2,2,2,0,2,2,2
604070357,2,2,2,2,1,2,2,2
604070358,2,2,2,2,1,2,2,2
604070359,2,2,2,2,1,2,2,2
604070360,2,2,2,2,0,2,2,2
604070361,2,0,2,2,2,0,2,2
604070362,2,2,2,2,0,2,2,2
604070363,0,0,2,2,2,2,2,2
604070364,0,0,0,0,0,0,2,0
604070365,2,2,1,0,0,2,2,-1
604070366,0,2,0,1,2,2,0,2
604070367,2,2,2,2,2,0,2,2
604070368,0,2,0,2,0,2,0,2
604070369,2,2,0,2,2,2,2,2
604070370,0,0,2,2,2,0,2,2
604070371,0,2,0,2,0,2,0,0
604070372,2,2,2,2,2,2,2,2
604070373,2,0,2,0,2,2,0,2
604070374,2,0,0,2,0,2,0,2
604070375,2,2,0,2,0,2,0,1
604070376,2,2,0,2,0,2,0,2
604070377,0,2,2,2,2,2,0,2
604070378,2,0,2,2,0,0,2,2
604070379,0,2,1,2,0,2,0,2
604070380,2,0,-2,2,1,-2,2,2
604070381,2,0,2,0,0,2,2,2
604070382,2,2,2,-1,2,2,2,2
604070383,2,2,2,2,2,2,2,2
604070384,2,1,2,0,2,2,2,2
604070385,2,0,2,1,2,2,2,2
604070386,0,2,2,2,0,2,2,2
604070387,2,0,0,2,0,-1,2,2
604070388,2,2,2,2,2,0,2,0
604070389,2,2,2,2,0,0,2,0
604070390,2,0,2,2,0,0,2,2
604070391,2,2,0,-1,-1,2,2,0
604070392,2,2,2,0,2,0,2,2
604070393,0,-1,2,0,0,0,2,2
604070394,0,0,2,0,2,0,0,0
604070395,2,-1,0,0,2,2,2,2
604070396,-1,-1,-1,1,2,2,0,0
604070397,2,0,2,2,2,2,2,0
604070398,0,0,2,0,0,0,2,2
604070399,2,-1,0,-1,2,2,2,2
604070400,2,2,2,0,2,0,0,2
604070401,0,2,2,2,2,2,0,2
604070402,2,1,2,1,0,1,2,2
