D_INTERVIEW,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81
276070295,1,2,3,3,3,2,2,2,3,-2,2,2,2,2,2,2,2,2
276070296,1,2,2,3,2,2,1,2,2,2,2,2,2,3,3,2,2,2
276070297,3,3,3,3,3,2,1,-2,-2,-2,-2,-1,-2,-1,-1,4,3,4
276070298,2,3,4,3,-2,-2,-2,-2,-2,-2,3,2,2,4,3,-1,2,2
276070299,2,2,2,3,3,2,2,3,3,3,3,2,2,3,3,3,-2,2
276070300,4,1,3,3,2,1,1,2,3,2,3,2,3,3,3,2,2,2
276070301,3,2,3,3,2,2,-1,2,-2,2,3,-1,1,2,2,3,-1,-1
276070302,3,2,2,-2,-1,1,2,1,2,2,2,-1,1,3,2,2,2,2
276070303,1,-1,3,3,2,1,3,3,3,3,2,-1,1,4,3,-1,-1,2
276070304,2,1,2,2,3,1,2,-1,3,2,3,2,1,3,3,2,-1,2
276070305,1,-2,2,2,2,1,1,2,-2,2,2,2,1,3,2,2,2,1
276070306,3,4,4,2,2,2,4,4,4,4,2,4,2,4,2,4,4,4
276070307,1,4,3,3,-2,1,1,1,3,1,1,1,-2,2,2,1,1,1
276070308,2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2
276070309,3,2,3,3,-1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
276070310,3,3,3,3,2,3,3,3,3,3,3,3,2,4,4,2,2,2
276070311,4,2,2,2,1,1,1,3,3,2,2,2,4,2,2,1,1,1
276070312,2,2,2,2,2,1,2,2,2,2,2,1,1,3,3,1,1,1
276070313,3,-2,2,2,-1,1,3,3,3,3,-1,-1,3,-1,4,2,-1,2
276070314,3,2,3,3,-1,2,2,2,2,3,2,2,2,4,2,2,-1,3
276070315,4,2,2,2,3,2,2,3,3,3,2,2,1,3,4,2,-1,3
276070316,4,2,3,3,3,2,2,3,3,3,2,2,1,2,3,2,2,2
276070317,-1,-1,3,3,-1,2,2,3,3,3,3,-2,2,-2,-1,2,2,2
276070318,4,3,1,2,1,2,1,4,3,2,1,1,1,4,4,2,2,2
276070319,2,2,2,3,3,1,1,2,3,2,2,2,2,3,3,2,2,2
276070320,2,2,4,4,3,2,2,3,4,4,3,2,2,3,3,3,2,2
276070321,4,2,4,4,4,2,2,3,4,3,3,2,3,3,3,3,3,3
276070322,3,3,3,3,3,2,2,3,3,3,3,-1,2,3,3,2,2,2
276070323,3,2,2,3,3,1,1,2,2,2,1,1,1,3,2,1,1,1
276070324,3,3,3,3,4,1,2,4,4,3,2,1,1,2,3,2,2,2
276070325,4,-1,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3
276070326,3,3,2,3,2,2,2,2,3,2,2,1,2,3,3,1,1,1
276070327,3,1,3,3,2,1,2,3,3,3,2,1,3,3,3,1,1,2
276070328,2,3,4,4,3,2,2,3,3,3,2,2,3,3,4,3,3,3
276070329,4,1,2,2,1,1,1,2,3,2,3,1,1,3,3,2,2,1
276070330,3,2,3,3,2,2,2,4,3,2,2,2,2,2,3,3,2,1
276070331,2,3,3,3,4,2,2,3,3,3,3,2,3,3,3,2,2,3
276070332,4,-1,2,3,2,2,3,2,3,2,2,2,3,4,4,1,1,2
276070333,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,2,-1,2
