D_INTERVIEW,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81
604070184,3,4,3,4,3,4,3,4,4,3,3,3,3,3,3,3,3,4
604070185,2,4,4,3,2,3,4,4,4,3,3,4,4,3,3,2,3,3
604070186,2,2,3,3,3,3,4,4,4,4,4,3,4,3,3,2,3,3
604070187,4,3,3,4,3,3,4,4,4,4,4,2,4,2,3,4,3,2
604070188,3,3,3,3,3,3,4,4,4,4,4,3,4,2,2,4,3,4
604070189,2,4,4,4,4,4,4,4,4,4,4,2,4,3,3,2,3,-1
604070190,2,3,4,4,4,4,4,4,4,4,4,2,4,3,3,2,2,3
604070191,2,4,4,4,4,4,4,4,4,4,4,2,3,4,3,3,3,3
604070192,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
604070193,1,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3,3,3
604070194,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,2,2,2
604070195,2,4,4,4,4,4,4,4,4,4,4,1,4,2,2,2,2,2
604070196,3,2,3,3,3,3,4,3,4,4,3,2,3,2,3,3,2,2
604070197,2,2,3,3,3,3,4,3,4,4,4,3,3,2,3,3,2,3
604070198,2,2,4,3,3,4,4,4,4,4,4,2,4,3,4,3,2,3
604070199,2,2,3,3,3,3,4,3,4,4,4,2,3,2,3,2,2,2
604070200,2,2,4,3,3,4,4,4,4,4,4,3,4,2,4,3,2,2
604070201,3,4,3,3,3,4,4,4,4,4,4,2,4,4,4,4,4,3
604070202,4,4,4,4,4,4,4,4,3,4,4,3,4,4,2,2,2,2
604070203,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4
604070204,2,3,3,3,-1,3,3,3,4,4,4,2,3,4,4,4,4,4
604070205,2,3,3,3,4,3,3,3,3,4,4,1,3,3,3,3,3,3
604070206,3,4,3,4,4,4,4,4,4,4,3,3,3,3,3,4,4,3
604070207,3,4,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3
604070208,3,3,2,2,1,2,2,2,4,3,2,3,3,3,3,4,3,3
604070209,3,3,3,3,2,3,4,4,4,4,4,3,3,3,2,3,3,3
604070210,1,3,3,3,4,4,4,4,4,4,3,3,4,4,3,3,4,3
604070211,2,4,2,2,3,2,3,2,3,4,3,3,2,3,4,3,3,3
604070212,3,4,3,4,4,4,4,4,3,3,4,4,3,4,4,3,3,3
604070213,3,3,4,3,3,4,4,3,4,4,3,3,3,3,3,4,4,3
604070214,2,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3,4,3
604070215,2,2,-1,3,2,4,3,3,4,4,3,3,3,3,4,3,3,3
604070216,1,4,4,3,3,4,4,4,4,4,4,3,3,4,4,3,3,3
604070217,2,2,3,3,3,3,4,4,4,4,4,2,4,4,4,2,2,2
604070218,4,4,3,3,4,4,4,4,4,4,4,2,4,3,3,3,3,3
604070219,3,2,2,3,3,2,3,3,2,4,2,2,3,3,2,3,3,2
604070220,3,3,3,3,2,2,2,3,3,3,3,2,2,2,2,2,2,2
604070221,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,2
