D_INTERVIEW,Q201,Q202,Q203,Q204,Q205,Q206,Q207,Q208
170074532,2,1,5,1,1,1,1,1
170074533,5,3,5,5,5,5,5,1
170074534,1,1,4,1,2,1,5,1
170074535,5,3,5,1,1,1,1,1
170074539,3,5,4,1,1,1,2,2
170074540,2,1,1,1,3,1,1,1
170074543,5,5,5,1,1,1,1,1
170074545,1,1,1,1,1,1,1,1
170074551,3,1,2,1,1,1,1,1
170074566,1,1,1,1,3,2,1,1
170074574,3,1,1,1,1,1,1,1
170074575,3,1,1,1,3,1,1,1
170074576,3,1,1,3,5,5,5,4
170074577,4,1,1,5,5,5,5,3
170074578,2,1,1,1,2,2,2,2
170074579,3,1,2,5,5,1,2,3
170074580,4,1,1,1,3,3,1,1
170074581,3,1,2,1,5,3,5,1
170074582,5,1,1,1,5,3,2,2
170074592,3,1,1,1,2,2,1,2
170074593,5,5,5,1,1,1,1,1
170074594,1,1,2,1,1,1,1,1
170074596,2,1,1,2,5,1,1,1
170074597,5,1,5,1,3,1,1,3
170074599,5,3,5,1,2,1,1,3
170074600,2,5,5,1,5,5,3,5
170074601,5,1,5,5,5,5,5,3
170074602,5,1,5,1,5,3,5,2
170074603,5,2,4,1,2,1,1,2
170074604,5,1,2,5,5,5,5,5
170074606,5,3,5,1,2,1,1,1
170074608,5,3,5,3,5,5,5,5
170074610,5,1,5,1,4,1,1,1
170074611,5,2,5,5,5,5,5,2
170074623,1,2,5,1,1,1,1,2
170074624,1,1,1,1,1,1,1,1
170074626,5,2,1,2,2,2,2,3
170074627,2,1,1,2,5,5,5,5
170074631,1,1,5,2,5,5,5,5
170074632,2,1,1,1,3,1,2,1
170074634,3,1,1,1,1,1,1,1
170074635,4,1,5,1,3,1,1,1
170074636,5,1,4,5,5,5,5,5
170074637,5,1,5,1,5,3,5,1
170074638,3,1,2,3,4,2,2,3
170074639,5,1,3,1,5,5,5,1
170074640,5,1,3,1,1,1,1,1
170074651,1,1,1,1,1,1,1,1
170074666,2,3,2,1,1,1,1,2
170074669,5,3,3,2,5,2,2,2
170074674,1,1,1,1,1,1,1,1
170074675,5,5,5,1,5,5,1,1
170074676,2,1,3,1,5,5,5,1
170074681,2,1,3,1,3,1,1,1
170074682,2,1,4,1,2,1,1,2
170074683,5,1,5,1,5,5,5,5
170074684,3,1,3,1,3,3,4,1
170074700,5,2,5,5,5,5,1,2
170074709,4,1,3,1,1,1,1,1
170074710,5,1,5,1,3,1,5,5
170074713,5,4,5,5,4,4,4,4
170074722,1,1,1,2,2,2,2,1
170074723,3,3,5,1,5,5,3,4
170074724,5,1,2,1,1,1,5,2
170074726,5,5,5,5,5,5,1,5
170074731,1,1,1,1,1,1,1,1
170074732,3,1,5,5,5,1,1,5
170074734,4,3,2,1,1,1,1,4
170074735,3,1,1,1,1,1,1,1
170074736,3,2,2,2,3,2,2,2
170074738,3,2,2,2,2,2,2,2
170074739,5,1,1,5,5,5,5,3
170074748,5,2,5,2,1,1,2,2
170074755,5,2,2,1,1,1,2,5
170074775,5,1,5,1,3,1,1,5
170074787,5,5,5,1,1,1,5,1
170074789,5,3,5,5,5,5,5,5
170074790,3,4,4,4,4,4,4,4
170074791,1,1,1,5,5,5,5,5
