D_INTERVIEW,Q27,Q28,Q29,Q30,Q31,Q32
604070383,2.0,2.0,3.0,3.0,3.0,3.0
604070384,2.0,3.0,3.0,3.0,3.0,1.0
604070385,2.0,2.0,3.0,3.0,3.0,3.0
604070386,3.0,4.0,4.0,4.0,4.0,4.0
604070387,1.0,1.0,3.0,3.0,3.0,3.0
604070388,2.0,3.0,3.0,3.0,3.0,1.0
604070389,1.0,3.0,4.0,3.0,3.0,2.0
604070390,2.0,3.0,3.0,3.0,3.0,3.0
604070391,1.0,2.0,1.0,3.0,2.0,3.0
604070392,1.0,2.0,3.0,3.0,4.0,3.0
604070393,2.0,3.0,2.0,3.0,1.0,3.0
604070394,2.0,3.0,1.0,2.0,3.0,2.0
604070395,2.0,3.0,3.0,3.0,3.0,-1.0
604070396,2.0,3.0,3.0,3.0,4.0,3.0
604070397,2.0,2.0,2.0,3.0,3.0,2.0
604070398,2.0,2.0,4.0,3.0,4.0,2.0
604070399,2.0,3.0,1.0,3.0,3.0,3.0
604070400,1.0,3.0,1.0,3.0,3.0,2.0
604070401,1.0,3.0,3.0,3.0,2.0,3.0
604070402,2.0,2.0,4.0,3.0,4.0,-1.0
604070403,1.0,2.0,4.0,4.0,4.0,3.0
604070404,2.0,3.0,-2.0,-2.0,3.0,4.0
604070405,2.0,2.0,2.0,3.0,3.0,2.0
604070406,2.0,3.0,4.0,4.0,4.0,2.0
604070407,1.0,2.0,2.0,3.0,2.0,2.0
604070408,2.0,4.0,2.0,2.0,2.0,2.0
604070409,1.0,3.0,3.0,4.0,4.0,1.0
604070410,2.0,2.0,2.0,4.0,3.0,2.0
604070411,1.0,1.0,3.0,3.0,3.0,3.0
604070412,1.0,2.0,3.0,3.0,3.0,2.0
604070413,3.0,2.0,2.0,2.0,2.0,2.0
604070414,1.0,2.0,3.0,3.0,3.0,2.0
604070415,1.0,3.0,3.0,3.0,2.0,3.0
604070416,2.0,2.0,4.0,4.0,4.0,2.0
604070417,1.0,2.0,2.0,2.0,2.0,2.0
604070418,1.0,3.0,4.0,4.0,4.0,1.0
604070419,2.0,2.0,2.0,2.0,1.0,2.0
604070420,2.0,3.0,4.0,4.0,3.0,2.0
604070421,1.0,1.0,3.0,3.0,3.0,3.0
604070422,2.0,2.0,3.0,3.0,3.0,2.0
604070423,1.0,2.0,4.0,4.0,4.0,4.0
604070424,1.0,2.0,3.0,3.0,3.0,3.0
