D_INTERVIEW,Q27,Q28,Q29,Q30,Q31,Q32
300070304,2.0,2.0,4.0,4.0,4.0,3.0
300070305,2.0,3.0,3.0,3.0,3.0,2.0
300070306,3.0,4.0,3.0,4.0,4.0,3.0
300070307,2.0,3.0,3.0,3.0,2.0,2.0
300070308,2.0,2.0,3.0,4.0,3.0,3.0
300070309,1.0,2.0,3.0,4.0,3.0,2.0
300070310,2.0,3.0,2.0,3.0,3.0,3.0
300070311,2.0,1.0,3.0,4.0,3.0,1.0
300070312,1.0,1.0,1.0,4.0,4.0,2.0
300070313,2.0,1.0,-1.0,3.0,2.0,1.0
300070314,1.0,1.0,1.0,4.0,1.0,1.0
300070315,1.0,4.0,2.0,4.0,2.0,4.0
300070316,1.0,2.0,2.0,4.0,2.0,1.0
300070317,1.0,1.0,1.0,4.0,1.0,1.0
300070318,1.0,4.0,4.0,4.0,4.0,2.0
300070319,1.0,1.0,1.0,4.0,1.0,1.0
300070320,-5.0,4.0,3.0,4.0,3.0,3.0
300070321,1.0,1.0,1.0,4.0,1.0,2.0
300070322,1.0,2.0,4.0,4.0,4.0,1.0
300070323,2.0,1.0,2.0,4.0,4.0,3.0
300070324,1.0,1.0,-1.0,3.0,4.0,2.0
300070325,1.0,1.0,2.0,3.0,-1.0,3.0
300070326,-5.0,3.0,3.0,4.0,3.0,1.0
300070327,1.0,4.0,-1.0,4.0,4.0,4.0
300070328,2.0,-1.0,4.0,4.0,4.0,1.0
300070329,2.0,3.0,3.0,4.0,3.0,1.0
300070330,2.0,4.0,-1.0,1.0,1.0,1.0
300070331,2.0,3.0,4.0,4.0,3.0,1.0
300070332,2.0,-1.0,4.0,4.0,4.0,2.0
300070333,2.0,3.0,4.0,4.0,4.0,2.0
300070334,2.0,3.0,4.0,4.0,3.0,2.0
300070335,2.0,1.0,4.0,4.0,4.0,1.0
300070336,2.0,2.0,4.0,4.0,3.0,2.0
300070337,1.0,4.0,4.0,4.0,4.0,4.0
300070338,2.0,2.0,3.0,4.0,3.0,2.0
300070339,2.0,4.0,3.0,4.0,4.0,3.0
300070340,1.0,1.0,3.0,3.0,3.0,1.0
300070341,2.0,2.0,3.0,3.0,3.0,2.0
300070342,2.0,2.0,3.0,4.0,4.0,2.0
300070343,2.0,1.0,4.0,4.0,4.0,2.0
300070344,2.0,4.0,4.0,4.0,4.0,1.0
300070345,-5.0,1.0,4.0,4.0,4.0,3.0
300070346,2.0,2.0,3.0,1.0,3.0,2.0
300070347,1.0,2.0,4.0,4.0,2.0,4.0
300070348,-5.0,1.0,4.0,4.0,4.0,3.0
300070349,1.0,2.0,3.0,4.0,3.0,1.0
300070350,1.0,1.0,-1.0,4.0,-1.0,2.0
300070351,1.0,1.0,3.0,4.0,4.0,2.0
300070352,1.0,1.0,4.0,4.0,3.0,4.0
300070353,1.0,3.0,2.0,3.0,3.0,1.0
300070354,1.0,2.0,4.0,4.0,4.0,1.0
300070355,2.0,1.0,3.0,3.0,4.0,3.0
300070356,1.0,1.0,4.0,4.0,4.0,2.0
300070357,1.0,4.0,4.0,4.0,4.0,2.0
300070358,1.0,4.0,4.0,4.0,3.0,2.0
300070359,1.0,1.0,4.0,4.0,3.0,3.0
300070360,2.0,2.0,4.0,4.0,4.0,3.0
300070361,-5.0,2.0,3.0,3.0,3.0,3.0
300070362,1.0,2.0,4.0,4.0,4.0,3.0
300070363,2.0,3.0,3.0,4.0,4.0,2.0
