D_INTERVIEW,Q113,Q114,Q115,Q116,Q117
170071870,3,2,2,2,2
170071873,3,2,4,2,1
170071894,3,3,3,2,2
170071907,4,3,3,3,3
170071911,3,3,3,3,3
170071913,3,3,3,4,1
170071923,3,3,3,3,3
170071924,3,2,2,4,2
170071933,4,3,2,3,2
170071940,3,3,3,3,3
170071941,4,4,4,4,4
170072103,4,4,3,4,2
170072112,4,4,4,4,2
170072137,4,3,4,4,2
170072151,4,4,4,3,3
170072161,3,3,3,3,3
170072173,2,2,2,2,2
170072181,4,4,4,4,4
170072185,3,2,2,2,2
170072186,2,2,2,3,2
170072191,1,1,1,1,1
170072192,3,3,3,3,2
170072193,2,2,2,3,3
170072194,3,3,3,4,2
170072195,3,3,3,3,3
170072196,2,2,3,2,2
170072201,4,4,4,4,4
170072221,2,2,2,2,2
170072250,4,1,1,2,2
170072251,3,3,3,4,4
170072252,4,4,4,4,4
170072254,2,1,2,2,1
170072267,3,3,3,3,2
170072268,3,2,3,3,2
170072269,4,2,4,4,1
170072273,2,2,2,2,2
170072295,3,3,3,3,3
170072306,3,3,3,3,4
170072349,3,3,3,2,2
170072360,2,2,4,4,3
170072362,4,4,4,4,4
170072372,4,3,4,3,4
170072375,3,2,3,2,2
170072388,4,3,4,4,2
170072414,3,2,3,3,2
170072419,3,3,3,3,2
170072422,3,3,3,3,3
170072423,3,2,2,2,2
170072437,3,3,3,4,3
170072455,4,4,4,4,4
170072499,3,2,3,3,3
170072505,4,4,4,4,4
170072508,2,2,2,3,2
170072509,2,2,2,2,4
170072560,3,3,3,3,2
170072569,3,3,3,4,1
170072570,4,3,3,3,3
170072572,2,4,4,4,4
170072605,2,2,2,2,2
170072606,4,4,4,4,4
170072607,4,3,4,3,3
170072614,3,2,4,2,1
170072615,4,4,4,4,2
170072617,4,4,4,4,2
170072620,3,3,3,4,4
170072621,3,2,3,3,2
170072641,2,2,2,2,2
170072642,4,2,1,2,1
170072645,3,3,3,3,2
170072648,3,3,3,2,1
170072649,4,4,4,4,4
170072650,3,2,3,3,2
170072652,3,3,3,3,3
170072654,4,2,2,4,2
170072672,2,2,3,3,2
170072675,3,3,3,3,1
