D_INTERVIEW,Q132,Q133,Q134,Q135,Q136,Q137,Q138
484070416,3.0,2.0,4.0,4.0,1.0,1.0,1.0
484070417,1.0,1.0,1.0,2.0,1.0,1.0,1.0
484070418,1.0,1.0,4.0,4.0,1.0,1.0,4.0
484070419,3.0,1.0,4.0,4.0,2.0,1.0,1.0
484070420,2.0,2.0,2.0,4.0,3.0,2.0,2.0
484070421,1.0,1.0,4.0,1.0,4.0,3.0,1.0
484070422,3.0,3.0,3.0,2.0,4.0,4.0,4.0
484070423,2.0,2.0,2.0,2.0,2.0,2.0,2.0
484070424,3.0,2.0,4.0,3.0,3.0,4.0,4.0
484070425,3.0,2.0,4.0,4.0,-1.0,4.0,-1.0
484070426,1.0,1.0,1.0,1.0,1.0,1.0,1.0
484070427,2.0,1.0,4.0,2.0,1.0,3.0,3.0
484070428,3.0,1.0,4.0,4.0,2.0,1.0,1.0
