D_INTERVIEW,Q165,Q166,Q167,Q168
840073300,1,1,1,1
840073301,1,1,1,1
840073302,2,1,2,2
840073303,1,1,1,1
840073304,1,1,1,1
840073305,2,2,2,2
840073306,1,1,2,1
840073307,2,2,2,2
840073308,1,1,1,1
840073309,1,1,1,1
840073310,1,1,2,1
840073311,2,2,2,2
840073312,2,2,2,2
840073313,1,2,2,2
840073314,2,2,2,2
840073315,1,1,1,1
840073316,1,1,1,1
840073317,2,2,2,2
840073318,1,1,1,1
840073319,1,1,1,1
840073320,2,2,2,2
840073321,1,1,1,1
840073322,2,2,2,2
840073323,1,1,1,1
840073324,2,2,2,2
840073325,1,2,1,1
840073326,1,2,2,2
840073327,1,2,1,2
840073328,1,1,1,1
840073329,1,1,1,1
840073330,2,2,2,2
840073331,2,2,2,2
840073332,1,1,1,1
840073333,1,1,1,1
840073334,2,2,2,2
840073335,1,1,2,2
840073336,1,1,1,1
840073337,-2,-2,-2,-2
840073338,1,2,2,2
840073339,2,2,2,2
840073340,2,2,2,2
840073341,1,1,1,1
840073342,2,2,2,2
840073343,2,2,2,2
840073344,2,2,2,2
840073345,1,1,1,1
840073346,1,1,1,1
840073347,1,1,1,1
840073348,1,1,1,1
840073349,1,1,1,1
840073350,1,1,1,1
840073351,2,2,2,2
840073352,1,1,1,1
840073353,1,1,1,1
840073354,2,2,2,2
840073355,1,2,1,1
840073356,1,2,2,2
840073357,2,2,2,2
840073358,1,1,1,1
840073359,2,2,2,2
840073360,1,2,2,2
840073361,1,2,2,2
840073362,1,2,2,2
840073363,1,1,2,2
840073364,1,1,1,1
840073365,1,1,1,1
840073366,2,1,2,2
840073367,1,2,2,2
840073368,1,2,1,1
840073369,1,1,1,1
840073370,2,2,2,2
840073371,2,2,2,2
840073372,1,1,2,1
840073373,2,2,2,2
840073374,1,1,1,1
840073375,2,2,2,2
840073376,1,1,1,1
840073377,1,1,1,1
840073378,1,2,2,2
840073379,2,2,2,2
840073380,1,1,1,1
840073381,1,1,1,1
840073382,2,2,2,2
840073383,2,1,2,1
840073384,1,1,2,1
840073385,1,1,1,2
840073386,1,1,1,1
840073387,2,2,2,2
840073388,2,2,2,2
840073389,2,2,2,2
840073390,2,2,2,2
840073391,2,2,2,2
840073392,1,1,1,1
840073393,2,2,2,2
840073394,1,2,1,1
840073395,1,-2,2,-2
840073396,-2,1,2,2
840073397,2,2,2,2
840073398,1,1,1,1
840073399,1,1,1,1
840073400,2,2,2,2
840073401,2,2,2,2
840073402,1,1,1,1
840073403,1,1,1,1
840073404,2,2,2,2
840073405,2,2,2,2
840073406,2,2,2,2
840073407,2,2,2,2
840073408,2,2,2,2
840073409,2,2,2,2
840073410,1,1,1,1
840073411,1,1,2,2
840073412,1,2,2,2
840073413,1,1,1,1
840073414,1,1,2,1
840073415,1,1,1,1
840073416,1,1,1,1
840073417,1,1,1,1
840073418,1,1,1,1
840073419,2,2,2,2
840073420,1,2,2,2
840073421,2,2,2,2
840073422,1,2,2,2
840073423,1,-2,-2,-2
840073424,1,2,1,1
840073425,1,2,2,2
840073426,1,1,1,1
840073427,1,1,1,1
840073428,1,1,1,1
840073429,1,1,1,1
840073430,2,2,2,2
840073431,1,1,1,1
840073432,1,1,1,1
840073433,1,1,1,1
840073434,1,1,1,1
840073435,1,1,1,1
840073436,2,2,2,2
840073437,1,1,1,1
840073438,1,1,1,1
840073439,1,2,2,2
840073440,-2,-2,-2,1
840073441,1,1,1,1
840073442,2,2,2,2
840073443,2,2,2,2
840073444,2,2,2,2
840073445,1,1,2,1
840073446,1,1,1,1
840073447,1,1,1,1
840073448,1,1,1,1
840073449,2,2,2,2
840073450,2,2,2,2
840073451,1,1,1,1
840073452,1,1,1,1
840073453,2,2,2,2
840073454,1,1,1,1
840073455,2,2,2,2
840073456,1,1,1,1
840073457,2,2,2,2
840073458,2,2,2,2
840073459,1,1,1,1
840073460,1,1,1,1
840073461,1,2,1,1
840073462,1,2,2,2
840073463,1,2,2,2
840073464,1,1,1,1
840073465,1,2,2,2
840073466,1,1,1,1
840073467,1,1,1,2
840073468,1,1,1,1
840073469,1,1,1,1
840073470,1,1,1,1
840073471,1,1,1,1
840073472,2,2,2,2
840073473,1,1,1,1
840073474,1,1,1,1
840073475,1,1,2,2
840073476,1,1,1,1
840073477,2,2,2,2
840073478,1,1,1,1
840073479,2,2,2,2
840073480,1,2,2,2
840073481,2,2,2,2
840073482,1,1,1,1
840073483,1,1,1,1
840073484,1,1,2,2
840073485,2,2,2,2
840073486,2,2,2,2
840073487,2,2,2,2
840073488,1,2,2,2
840073489,1,1,1,1
840073490,1,1,1,1
840073491,1,1,1,1
840073492,1,1,1,1
840073493,1,1,2,1
840073494,2,2,2,2
840073495,1,1,1,1
840073496,1,1,1,2
840073497,1,1,1,1
840073498,2,2,2,2
840073499,1,1,1,1
840073500,1,1,1,1
840073501,2,2,2,2
840073502,1,2,2,2
840073503,1,1,1,1
840073504,2,2,2,2
840073505,2,2,2,2
840073506,1,2,1,1
840073507,1,1,1,1
840073508,2,2,2,2
840073509,1,1,1,1
840073510,1,1,1,1
840073511,1,1,1,1
840073512,1,1,1,1
840073513,1,1,1,1
840073514,2,1,2,2
840073515,1,1,2,1
840073516,1,1,1,1
840073517,-2,-2,-2,-2
840073518,2,2,2,2
840073519,1,1,1,1
840073520,2,2,2,2
840073521,1,1,2,1
840073522,1,1,1,1
840073523,2,2,2,2
840073524,1,1,1,1
840073525,1,1,1,1
840073526,1,1,1,1
840073527,1,1,1,1
840073528,1,2,2,2
840073529,2,2,2,2
840073530,1,2,2,2
840073531,1,1,1,1
840073532,1,1,1,1
840073533,2,2,2,2
840073534,2,2,2,2
840073535,1,2,2,2
840073536,1,2,1,2
840073537,1,1,1,1
840073538,1,1,2,1
840073539,1,-2,-2,-2
840073540,1,-2,-2,-2
840073541,2,2,2,2
840073542,1,1,1,1
840073543,1,1,1,1
840073544,1,1,1,1
840073545,1,2,1,1
840073546,1,1,1,1
840073547,1,1,-2,1
840073548,2,2,1,2
840073549,1,1,1,1
840073550,1,1,1,1
840073551,1,1,1,1
840073552,-2,-2,-2,-2
840073553,1,1,1,1
840073554,1,1,1,1
840073555,1,2,1,2
840073556,1,1,1,1
840073557,1,1,1,1
840073558,1,2,2,2
840073559,1,1,1,1
840073560,1,1,1,1
840073561,-2,-2,-2,-2
840073562,-2,-2,-2,-2
840073563,2,1,2,2
840073564,1,-2,-2,-2
840073565,2,2,2,2
840073566,-2,-2,-2,-2
840073567,1,1,1,1
840073568,1,1,1,1
840073569,1,1,1,1
840073570,-2,-2,-2,-2
840073571,1,1,2,2
840073572,1,1,1,1
840073573,1,2,1,2
840073574,1,1,1,1
840073575,-2,-2,-2,-2
840073576,1,1,1,1
840073577,2,2,2,2
840073578,1,1,1,1
840073579,1,1,1,1
840073580,1,-2,1,1
840073581,1,2,1,1
840073582,-2,-2,-2,-2
840073583,1,1,1,1
840073584,1,-2,-2,-2
840073585,1,2,2,2
840073586,1,1,1,1
840073587,1,1,1,1
840073588,1,-2,-2,-2
840073589,1,1,1,2
840073590,1,1,1,1
840073591,1,1,1,1
840073592,1,2,2,2
840073593,1,1,1,1
840073594,2,2,2,2
840073595,2,2,2,2
840073596,1,1,1,1
GPT-OSS_120B_baseline,1,1,1,1
LLAMA3_1_70B_baseline,1,1,1,1
LLAMA3_70B_baseline,1,1,1,1
PHI3_INSTRUCT_baseline,1,1,1,1
QWEN2_5VL_32B_baseline,1,1,1,1
QWEN2_5VL_72B_baseline,1,1,1,1
QWEN2_5VL_7B_baseline,1,1,1,1
QWEN3_32B_baseline,1,1,1,1
QWEN_7B_baseline,2,2,2,2
GPT_4O_baseline,1,1,1,1
GPT-OSS_120B_chainofthought,1,1,1,1
LLAMA3_1_70B_chainofthought,1,1,1,1
LLAMA3_70B_chainofthought,1,1,1,1
PHI3_INSTRUCT_chainofthought,1,1,1,1
QWEN2_5VL_32B_chainofthought,1,1,1,1
QWEN2_5VL_72B_chainofthought,1,1,2,1
QWEN2_5VL_7B_chainofthought,1,1,1,1
QWEN3_32B_chainofthought,1,1,1,1
QWEN_7B_chainofthought,1,0,0,2
GPT_4O_chainofthought,1,1,1,1
GPT-OSS_120B_declarative,1,1,1,1
LLAMA3_1_70B_declarative,1,1,1,1
LLAMA3_70B_declarative,1,1,1,1
PHI3_INSTRUCT_declarative,1,2,1,1
QWEN2_5VL_32B_declarative,1,1,1,1
QWEN2_5VL_72B_declarative,1,1,1,1
QWEN2_5VL_7B_declarative,1,1,1,1
QWEN3_32B_declarative,1,1,1,1
QWEN_7B_declarative,1,2,1,2
GPT_4O_declarative,1,1,2,1
GPT-OSS_120B_explicit,1,1,1,1
LLAMA3_1_70B_explicit,1,1,1,1
LLAMA3_70B_explicit,1,1,1,1
PHI3_INSTRUCT_explicit,1,1,1,1
QWEN2_5VL_32B_explicit,1,1,1,1
QWEN2_5VL_72B_explicit,1,1,1,1
QWEN2_5VL_7B_explicit,1,1,1,1
QWEN3_32B_explicit,1,1,1,1
QWEN_7B_explicit,2,2,2,1
GPT_4O_explicit,1,1,1,1
GPT-OSS_120B_parantheses,1,1,1,1
LLAMA3_1_70B_parantheses,1,1,1,1
LLAMA3_70B_parantheses,1,1,1,1
PHI3_INSTRUCT_parantheses,1,1,1,1
QWEN2_5VL_32B_parantheses,1,1,1,1
QWEN2_5VL_72B_parantheses,1,1,1,1
QWEN2_5VL_7B_parantheses,1,1,1,1
QWEN3_32B_parantheses,1,1,1,1
QWEN_7B_parantheses,2,2,2,2
GPT_4O_parantheses,1,1,1,1
GPT-OSS_120B_roleplay,1,1,1,1
LLAMA3_1_70B_roleplay,1,1,1,1
LLAMA3_70B_roleplay,1,1,1,1
PHI3_INSTRUCT_roleplay,1,1,1,1
QWEN2_5VL_32B_roleplay,1,1,1,1
QWEN2_5VL_72B_roleplay,1,1,2,1
QWEN2_5VL_7B_roleplay,1,1,1,1
QWEN3_32B_roleplay,1,1,1,1
QWEN_7B_roleplay,2,1,0,1
GPT_4O_roleplay,1,1,1,1
