D_INTERVIEW,Q1,Q2,Q3,Q4,Q5,Q6
170071634,1.0,1.0,1.0,4.0,1.0,1.0
170071637,1.0,1.0,1.0,3.0,1.0,1.0
170071638,1.0,3.0,1.0,4.0,1.0,2.0
170071639,1.0,2.0,2.0,2.0,2.0,1.0
170071642,1.0,1.0,1.0,4.0,1.0,4.0
170071643,1.0,2.0,1.0,4.0,1.0,4.0
170071727,1.0,1.0,1.0,3.0,1.0,3.0
170071728,1.0,1.0,1.0,4.0,1.0,1.0
170071729,1.0,3.0,1.0,2.0,1.0,4.0
170071730,1.0,2.0,3.0,4.0,2.0,1.0
170071735,1.0,2.0,2.0,3.0,1.0,3.0
170071739,1.0,2.0,2.0,3.0,2.0,4.0
170071748,1.0,1.0,1.0,1.0,1.0,1.0
170071751,1.0,1.0,1.0,3.0,1.0,1.0
170071752,1.0,1.0,1.0,3.0,1.0,1.0
170071755,1.0,2.0,1.0,1.0,2.0,2.0
170071759,1.0,2.0,2.0,3.0,1.0,1.0
170071762,1.0,2.0,2.0,3.0,1.0,3.0
170071765,1.0,3.0,1.0,3.0,2.0,2.0
170071768,1.0,2.0,3.0,3.0,2.0,2.0
170071773,1.0,2.0,3.0,3.0,1.0,1.0
170071776,1.0,2.0,2.0,3.0,1.0,1.0
170071780,1.0,1.0,1.0,1.0,1.0,1.0
170071839,1.0,3.0,3.0,2.0,1.0,3.0
170071849,1.0,1.0,1.0,3.0,1.0,1.0
170071850,1.0,1.0,1.0,3.0,1.0,1.0
170071852,1.0,3.0,1.0,4.0,2.0,1.0
170071853,2.0,3.0,1.0,1.0,1.0,1.0
170071859,1.0,2.0,2.0,3.0,2.0,2.0
170071861,1.0,2.0,1.0,3.0,1.0,1.0
170071862,1.0,2.0,2.0,3.0,1.0,2.0
170071864,1.0,1.0,1.0,4.0,1.0,2.0
170071866,1.0,2.0,1.0,1.0,1.0,3.0
170071868,1.0,1.0,1.0,3.0,1.0,1.0
170071869,1.0,3.0,3.0,4.0,1.0,3.0
170071870,2.0,1.0,1.0,3.0,2.0,1.0
170071873,1.0,3.0,3.0,3.0,1.0,1.0
170071894,1.0,1.0,2.0,3.0,1.0,2.0
170071907,1.0,3.0,1.0,3.0,1.0,1.0
170071911,2.0,3.0,3.0,3.0,1.0,2.0
170071913,1.0,3.0,1.0,3.0,2.0,3.0
170071923,2.0,3.0,1.0,3.0,1.0,1.0
170071924,1.0,1.0,2.0,3.0,1.0,3.0
170071933,1.0,1.0,1.0,3.0,1.0,1.0
170071940,1.0,2.0,1.0,3.0,1.0,2.0
170071941,1.0,1.0,1.0,1.0,1.0,3.0
170072103,1.0,1.0,1.0,4.0,1.0,1.0
170072112,1.0,2.0,2.0,4.0,1.0,2.0
170072137,1.0,2.0,1.0,4.0,1.0,3.0
170072151,2.0,1.0,2.0,2.0,2.0,3.0
170072161,1.0,1.0,1.0,1.0,1.0,1.0
170072173,1.0,2.0,1.0,1.0,2.0,2.0
170072181,1.0,1.0,1.0,3.0,1.0,1.0
170072185,1.0,1.0,1.0,3.0,1.0,1.0
170072186,1.0,2.0,2.0,3.0,1.0,1.0
170072191,2.0,1.0,3.0,3.0,2.0,2.0
170072192,1.0,1.0,1.0,4.0,1.0,1.0
170072193,1.0,2.0,3.0,4.0,1.0,1.0
170072194,1.0,3.0,1.0,3.0,1.0,1.0
170072195,1.0,3.0,1.0,1.0,1.0,1.0
170072196,2.0,2.0,2.0,3.0,2.0,2.0
170072201,1.0,1.0,2.0,1.0,1.0,2.0
170072221,1.0,2.0,2.0,3.0,1.0,2.0
170072250,1.0,3.0,1.0,3.0,1.0,1.0
170072251,1.0,3.0,3.0,4.0,1.0,2.0
170072252,2.0,2.0,1.0,3.0,2.0,4.0
170072254,1.0,2.0,2.0,3.0,2.0,2.0
170072267,1.0,3.0,1.0,3.0,1.0,2.0
170072268,1.0,3.0,1.0,3.0,1.0,1.0
170072269,1.0,2.0,1.0,2.0,1.0,1.0
170072273,1.0,1.0,1.0,3.0,1.0,2.0
170072295,1.0,3.0,2.0,4.0,1.0,1.0
170072306,2.0,1.0,2.0,4.0,1.0,2.0
170072349,1.0,2.0,3.0,4.0,1.0,1.0
170072360,1.0,3.0,2.0,4.0,1.0,3.0
170072362,1.0,1.0,1.0,3.0,1.0,3.0
170072372,1.0,1.0,1.0,1.0,1.0,1.0
170072375,1.0,3.0,1.0,4.0,1.0,1.0
170072388,1.0,3.0,2.0,3.0,1.0,1.0
170072414,1.0,2.0,2.0,3.0,2.0,1.0
170072419,1.0,2.0,1.0,1.0,2.0,2.0
170072422,1.0,1.0,1.0,3.0,1.0,1.0
170072423,1.0,1.0,2.0,1.0,1.0,1.0
170072437,2.0,2.0,1.0,1.0,2.0,1.0
170072455,1.0,1.0,1.0,4.0,1.0,2.0
170072499,1.0,3.0,2.0,2.0,2.0,1.0
170072505,1.0,3.0,3.0,3.0,1.0,3.0
170072508,2.0,2.0,2.0,2.0,2.0,2.0
170072509,1.0,4.0,2.0,4.0,1.0,4.0
170072560,1.0,1.0,1.0,3.0,1.0,1.0
170072569,2.0,3.0,4.0,1.0,2.0,4.0
170072570,1.0,1.0,1.0,3.0,1.0,3.0
170072572,1.0,1.0,2.0,2.0,1.0,1.0
170072605,1.0,4.0,2.0,3.0,1.0,1.0
170072606,1.0,2.0,1.0,2.0,2.0,4.0
170072607,2.0,1.0,1.0,3.0,1.0,2.0
170072614,2.0,1.0,2.0,4.0,1.0,2.0
170072615,1.0,3.0,2.0,4.0,2.0,4.0
170072617,1.0,4.0,2.0,4.0,1.0,1.0
170072620,2.0,1.0,2.0,2.0,1.0,1.0
170072621,1.0,1.0,2.0,2.0,1.0,1.0
170072641,1.0,1.0,1.0,2.0,2.0,2.0
170072642,1.0,2.0,2.0,3.0,2.0,1.0
170072645,1.0,1.0,2.0,3.0,2.0,1.0
170072648,1.0,1.0,1.0,3.0,1.0,1.0
170072649,1.0,4.0,1.0,4.0,1.0,1.0
170072650,1.0,2.0,2.0,4.0,1.0,1.0
170072652,1.0,3.0,3.0,4.0,1.0,2.0
170072654,1.0,2.0,1.0,1.0,1.0,3.0
170072672,2.0,1.0,1.0,4.0,1.0,1.0
170072675,1.0,4.0,3.0,3.0,1.0,1.0
170072676,2.0,4.0,1.0,4.0,2.0,2.0
170072687,1.0,2.0,1.0,3.0,1.0,2.0
170072694,1.0,3.0,1.0,3.0,2.0,1.0
170072700,2.0,3.0,1.0,4.0,2.0,3.0
170072701,1.0,2.0,1.0,2.0,1.0,1.0
170072727,1.0,1.0,1.0,2.0,2.0,2.0
170072728,2.0,1.0,1.0,3.0,2.0,1.0
170072744,1.0,3.0,1.0,3.0,1.0,1.0
170072752,1.0,2.0,1.0,3.0,1.0,1.0
170072762,2.0,1.0,1.0,4.0,1.0,3.0
170072768,2.0,1.0,2.0,3.0,2.0,1.0
170072802,1.0,1.0,2.0,3.0,2.0,1.0
170072803,1.0,3.0,2.0,3.0,1.0,3.0
170072813,1.0,1.0,1.0,3.0,1.0,1.0
170072814,1.0,3.0,1.0,4.0,1.0,1.0
170072816,1.0,2.0,3.0,3.0,1.0,1.0
170072818,2.0,2.0,3.0,1.0,1.0,2.0
170072819,1.0,3.0,1.0,4.0,1.0,2.0
170072918,1.0,1.0,1.0,3.0,4.0,3.0
170072919,1.0,3.0,2.0,2.0,1.0,3.0
170072942,1.0,2.0,2.0,1.0,1.0,1.0
170072948,1.0,1.0,1.0,3.0,1.0,1.0
170072976,1.0,1.0,1.0,2.0,1.0,2.0
170072987,1.0,2.0,1.0,4.0,1.0,1.0
170072998,1.0,3.0,1.0,3.0,1.0,1.0
170073070,1.0,3.0,1.0,3.0,1.0,1.0
170073076,1.0,1.0,2.0,3.0,1.0,1.0
170073124,1.0,3.0,1.0,4.0,1.0,3.0
170073125,1.0,4.0,1.0,4.0,1.0,1.0
170073138,1.0,3.0,2.0,2.0,1.0,3.0
