D_INTERVIEW,Q201,Q202,Q203,Q204,Q205,Q206,Q207,Q208
300070578,5,1,2,5,-5,-5,-5,4
300070579,3,1,2,5,5,5,5,3
300070580,3,1,2,5,-5,-5,-5,4
300070581,2,5,1,2,5,5,5,5
300070582,5,1,2,5,5,5,5,2
300070583,2,3,5,5,5,5,5,2
300070584,5,1,1,5,5,5,5,1
300070585,5,2,5,5,5,5,5,2
300070586,-1,1,3,2,-1,1,5,2
300070587,5,1,1,1,5,1,1,1
300070588,2,2,2,1,5,1,5,2
300070589,5,1,5,1,5,1,1,5
300070590,5,1,2,5,5,2,5,2
300070591,5,1,2,1,1,1,1,2
300070592,2,4,2,1,1,1,1,1
300070593,4,2,1,2,2,2,2,2
300070594,4,1,2,2,4,4,4,2
300070595,5,2,1,1,1,1,1,1
300070596,4,2,4,2,2,2,4,2
300070597,5,1,1,1,1,1,1,2
300070598,3,1,1,2,3,3,2,2
300070599,2,1,1,1,1,1,1,1
300070600,2,1,1,1,1,1,4,2
300070601,5,1,5,1,5,1,5,4
300070602,4,1,4,5,5,1,2,4
300070603,3,1,4,5,5,1,5,2
300070604,5,1,1,5,5,5,5,2
300070605,3,1,1,5,5,5,5,2
300070606,5,1,5,5,5,1,2,2
300070607,4,1,1,5,5,5,5,2
300070608,5,1,1,5,5,5,5,2
300070609,3,1,5,4,1,1,5,1
300070610,4,1,5,5,5,1,5,2
300070611,5,1,2,5,5,5,5,1
300070612,5,2,5,1,5,1,1,4
300070613,5,1,1,5,5,1,1,1
300070614,5,3,5,5,5,1,5,2
300070615,5,1,1,1,2,1,1,2
300070616,5,1,3,1,5,1,1,2
300070617,5,2,5,5,5,1,1,1
300070618,5,1,1,1,5,1,5,2
300070619,5,4,4,5,5,1,5,1
300070620,5,1,5,5,5,1,1,2
300070621,5,1,2,5,5,1,1,2
300070622,5,1,1,2,5,1,2,3
300070623,2,1,1,5,5,5,5,1
300070624,2,1,1,1,3,1,1,1
300070625,5,2,2,1,1,1,1,1
300070626,5,2,2,1,1,1,1,1
300070627,5,1,5,1,5,1,1,1
300070628,5,1,5,1,5,1,1,1
300070629,5,1,1,1,4,1,1,3
300070630,-2,1,1,1,4,1,1,1
300070631,2,1,1,1,1,-2,1,2
300070632,4,1,1,1,1,1,1,2
300070633,5,1,2,2,1,1,1,2
300070634,3,1,3,1,1,1,2,3
300070635,5,2,2,2,2,2,2,2
300070636,3,1,2,4,4,4,4,2
300070637,4,1,1,5,5,5,5,2
300070638,5,1,1,4,5,5,5,3
300070639,3,-2,3,2,1,1,1,1
300070640,2,1,1,5,5,5,5,1
300070641,4,1,2,1,2,1,1,1
300070642,4,1,4,5,5,5,5,1
300070643,2,1,3,5,5,5,5,5
300070644,2,1,1,1,2,1,1,1
300070645,2,1,2,2,4,1,1,1
300070646,4,1,2,1,1,1,1,1
300070647,4,1,2,1,2,1,1,1
300070648,3,1,1,1,1,1,1,2
300070649,4,1,2,1,1,1,1,1
