D_INTERVIEW,Q27,Q28,Q29,Q30,Q31,Q32
840071378,2,3,3,3,3,1
840071379,1,3,4,4,4,3
840071380,4,3,3,3,3,3
840071381,2,2,2,3,3,2
840071382,1,3,3,3,3,3
840071383,2,3,2,3,2,2
840071384,1,3,3,3,3,3
840071385,2,4,3,4,4,2
840071386,3,4,4,4,4,1
840071387,2,3,3,3,4,2
840071388,2,4,4,4,4,2
840071389,2,3,3,3,3,2
840071390,3,2,1,2,2,1
840071391,1,1,4,4,4,1
840071392,2,3,3,3,3,3
840071393,2,3,3,3,4,4
840071394,2,3,3,3,3,2
840071395,1,3,4,4,4,3
840071396,2,2,2,4,4,4
840071397,2,3,4,4,4,2
840071398,1,3,3,3,4,3
840071399,4,3,4,4,4,3
840071400,2,4,3,4,4,2
840071401,3,4,4,4,4,1
840071402,1,3,3,3,3,2
840071403,1,3,1,3,1,1
840071404,3,2,4,4,4,2
840071405,2,3,3,3,3,2
840071406,1,3,2,3,3,1
840071407,3,2,4,4,4,2
840071408,2,3,3,3,3,2
840071409,1,4,4,4,4,1
840071410,1,2,3,4,4,1
840071411,2,4,3,4,3,4
840071412,3,3,4,4,4,3
840071413,2,3,3,3,3,1
840071414,1,3,3,4,4,3
840071415,2,3,3,3,3,1
840071416,2,-2,2,2,1,1
840071417,2,2,3,3,3,2
840071418,2,2,2,3,2,2
840071419,2,2,4,4,4,1
840071420,4,4,4,4,4,4
840071421,1,2,3,4,4,2
840071422,1,4,3,3,3,2
840071423,2,3,3,3,3,2
840071424,2,4,3,4,3,3
840071425,2,3,3,3,3,2
840071426,3,2,3,3,3,4
840071427,2,2,3,3,3,2
840071428,2,2,3,3,3,2
840071429,2,3,4,3,4,1
840071430,2,4,4,4,4,3
840071431,1,2,3,3,3,2
840071432,1,3,4,4,4,1
840071433,2,2,3,3,3,2
840071434,1,4,4,4,4,2
840071435,2,3,3,3,3,2
840071436,2,3,4,4,3,3
840071437,1,3,3,3,3,2
840071438,2,4,4,4,4,1
840071439,2,3,3,3,3,3
840071440,2,2,3,4,4,1
840071441,2,2,3,3,3,2
840071442,3,3,3,3,3,2
840071443,1,2,3,3,3,2
840071444,1,3,4,4,4,3
840071445,1,2,2,1,1,1
840071446,2,3,3,3,3,2
840071447,2,3,2,3,3,3
840071448,1,3,1,4,3,2
840071449,2,4,4,4,4,4
840071450,2,4,4,4,4,3
840071451,3,3,4,4,4,2
840071452,1,3,3,4,4,3
840071453,2,4,3,3,3,2
840071454,1,3,2,3,2,3
840071455,1,3,4,4,4,1
840071456,2,3,4,4,4,3
840071457,3,3,3,3,3,2
840071458,2,3,3,3,3,1
840071459,2,3,2,4,3,1
840071460,3,3,4,4,3,1
840071461,2,3,3,4,4,3
840071462,1,3,3,3,3,1
840071463,2,3,2,3,2,3
840071464,2,1,1,3,2,2
840071465,4,2,2,1,1,1
840071466,2,3,4,4,3,2
840071467,1,4,3,1,1,1
840071468,2,3,3,4,3,3
840071469,1,1,1,1,1,1
840071470,3,4,4,4,4,1
840071471,2,4,3,3,3,2
840071472,3,4,4,4,4,2
840071473,2,3,3,3,3,1
840071474,1,3,3,4,3,1
840071475,2,4,3,3,3,2
840071476,3,2,4,4,4,1
840071477,3,3,4,4,4,2
840071478,3,3,4,4,4,4
840071479,2,3,4,4,4,3
840071480,1,3,3,3,3,4
840071481,1,3,4,4,4,3
840071482,2,4,4,4,4,3
840071483,3,3,3,3,4,2
840071484,3,3,3,3,3,2
840071485,2,4,4,4,4,2
840071486,3,3,3,3,3,3
840071487,2,4,4,4,4,2
840071488,2,3,1,3,1,1
840071489,3,3,3,3,4,1
840071490,2,4,4,4,4,3
840071491,2,3,3,3,3,2
840071492,2,4,4,4,4,2
840071493,3,3,3,3,3,3
840071494,2,3,4,4,4,1
840071495,2,2,3,3,3,1
840071496,3,4,4,4,4,1
840071497,1,1,4,4,4,1
840071498,2,4,2,2,3,2
840071499,3,3,3,3,3,3
840071500,2,3,4,4,4,2
840071501,1,4,4,4,4,1
840071502,1,3,3,3,3,2
840071503,1,3,4,4,4,1
840071504,1,4,4,4,4,4
840071505,3,4,4,4,4,2
840071506,2,3,3,4,3,2
840071507,2,3,3,3,3,2
840071508,1,3,3,3,3,2
840071509,1,4,4,4,4,3
840071510,3,4,1,1,2,1
840071511,2,4,3,4,4,2
840071512,1,4,4,4,4,2
840071513,1,3,4,4,4,1
840071514,2,2,2,2,2,1
840071515,3,4,4,4,4,2
840071516,2,4,4,4,4,4
840071517,2,4,4,4,4,3
840071518,1,3,4,4,3,2
840071519,2,3,4,4,4,4
840071520,1,3,4,4,4,3
840071521,1,3,3,3,3,2
840071522,1,3,4,4,3,2
840071523,2,3,3,4,4,2
840071524,2,4,3,4,4,2
840071525,4,4,4,4,4,1
840071526,2,2,2,3,3,2
840071527,2,3,4,4,4,2
840071528,1,3,4,4,4,3
840071529,2,3,3,3,3,2
840071530,1,3,3,3,3,2
840071531,1,3,3,4,3,2
840071532,3,3,4,4,4,3
840071533,4,1,1,1,1,1
840071534,3,3,4,4,4,2
840071535,1,3,3,4,3,1
840071536,2,4,4,4,4,4
840071537,3,4,3,3,3,2
840071538,1,4,3,3,3,2
840071539,2,3,3,3,3,2
840071540,1,3,3,3,3,3
840071541,3,3,3,3,3,3
840071542,2,3,2,3,3,2
840071543,1,3,4,4,4,1
840071544,2,3,3,3,3,2
840071545,3,3,3,3,3,3
840071546,2,3,2,3,2,2
840071547,1,2,1,4,1,1
840071548,2,3,4,4,4,2
840071549,1,4,-2,-2,-2,1
840071550,2,3,2,2,2,3
840071551,2,3,3,3,3,2
840071552,1,2,1,3,1,1
840071553,2,4,4,4,4,3
840071554,2,3,3,3,3,3
840071555,1,4,4,4,4,1
840071556,2,1,1,2,2,1
840071557,1,4,3,3,3,3
840071558,2,2,3,3,3,3
840071559,1,2,3,3,4,4
840071560,1,3,4,4,4,2
840071561,1,4,4,4,-1,2
840071562,2,2,2,2,2,2
840071563,2,2,3,3,3,3
840071564,2,4,4,4,4,4
840071565,1,1,2,2,3,3
840071566,3,3,3,3,3,2
840071567,1,3,3,3,3,1
840071568,1,3,3,3,3,2
840071569,1,2,1,2,2,2
840071570,1,3,3,4,3,3
840071571,3,3,3,3,3,1
840071572,2,3,3,3,3,2
840071573,4,2,1,4,2,3
840071574,3,3,3,3,3,3
840071575,1,4,4,4,4,2
840071576,2,3,3,3,3,2
840071577,3,4,3,4,4,2
840071578,1,3,3,3,4,2
840071579,2,3,3,3,3,2
840071580,2,3,3,3,3,3
840071581,2,1,2,1,2,2
840071582,2,3,3,4,4,3
840071583,3,2,2,4,2,2
840071584,2,3,3,3,3,2
840071585,2,4,4,4,4,2
840071586,1,3,1,1,2,-2
840071587,2,3,2,3,3,3
840071588,2,3,1,1,1,1
840071589,1,4,3,2,3,2
840071590,4,2,2,2,3,1
840071591,2,3,3,4,4,1
840071592,3,3,2,4,3,1
840071593,1,2,3,3,3,3
840071594,1,4,4,4,4,4
840071595,1,1,4,4,4,1
840071596,1,4,3,3,3,2
840071597,2,3,2,3,3,3
840071598,2,4,3,3,3,2
840071599,2,3,1,1,3,1
840071600,2,4,4,4,4,1
840071601,2,4,4,1,2,2
840071602,2,3,3,3,3,3
840071603,1,4,4,4,4,1
840071604,1,2,4,3,4,1
840071605,2,3,3,3,3,2
840071606,1,3,2,2,2,1
840071607,2,3,3,3,3,4
840071608,2,3,3,4,3,2
840071609,2,3,3,3,3,2
840071610,3,3,2,3,2,2
840071611,1,1,3,4,4,3
840071612,2,3,3,3,3,2
840071613,2,3,3,3,3,2
840071614,2,2,2,2,2,2
840071615,3,3,3,3,3,2
840071616,1,1,3,3,3,2
840071617,1,3,3,3,3,2
840071618,2,2,2,2,2,3
840071619,1,3,4,4,4,2
840071620,2,3,2,4,3,3
840071621,1,3,3,3,3,2
840071622,1,3,2,2,2,2
840071623,1,4,4,4,4,2
840071624,1,3,1,1,3,3
840071625,2,3,3,3,3,3
840071626,2,3,3,3,3,3
840071627,2,3,3,4,4,2
840071628,3,2,3,3,3,1
840071629,1,3,3,3,3,2
840071630,2,2,2,3,3,3
840071631,2,3,3,3,3,2
840071632,1,4,3,3,3,3
840071633,1,3,3,4,3,2
840071634,2,3,4,4,4,2
840071635,2,3,3,3,3,2
840071636,2,2,3,3,3,2
840071637,2,3,3,3,3,2
840071638,2,3,3,3,3,3
840071639,1,3,3,3,3,2
840071640,2,3,2,2,2,2
840071641,1,4,3,3,3,2
840071642,2,3,4,3,3,3
840071643,2,3,3,3,3,3
840071644,2,4,4,4,4,2
840071645,2,3,3,3,3,2
840071646,2,2,3,3,3,2
840071647,2,3,2,2,-2,2
840071648,1,4,4,4,4,1
840071649,2,1,3,2,1,3
840071650,2,2,3,3,3,2
840071651,3,3,2,3,2,1
840071652,2,3,3,3,3,2
840071653,2,3,3,3,3,2
840071654,2,3,3,3,3,2
840071655,2,2,2,2,3,3
840071656,2,3,3,3,3,2
840071657,2,2,2,2,2,2
840071658,2,2,4,4,4,1
840071659,1,3,3,3,3,4
840071660,2,3,3,3,3,2
840071661,1,3,3,4,3,3
840071662,2,3,3,4,3,2
840071663,2,3,4,4,4,1
840071664,2,3,3,3,3,2
840071665,1,3,3,3,3,3
840071666,2,2,2,2,2,2
840071667,2,3,3,3,3,3
840071668,2,3,4,3,4,2
840071669,1,3,-2,4,4,1
840071670,2,2,2,3,2,2
840071671,3,3,3,3,3,2
840071672,2,3,4,4,4,1
840071673,3,2,2,3,2,3
840071674,2,3,2,2,3,1
840071675,2,3,3,3,3,3
840071676,2,4,3,4,4,1
840071677,1,3,3,4,4,2
840071678,2,3,3,3,3,2
840071679,2,3,-1,3,3,3
840071680,1,3,2,2,3,1
840071681,1,3,2,3,3,2
840071682,2,4,4,4,4,2
840071683,2,4,3,3,3,2
840071684,3,3,2,2,2,2
840071685,2,3,3,4,3,3
840071686,4,4,4,4,4,1
840071687,2,3,3,3,3,2
840071688,2,4,3,3,2,3
840071689,3,3,4,4,4,3
840071690,1,4,4,4,4,1
840071691,1,2,1,3,2,1
840071692,2,4,3,3,3,2
840071693,2,4,4,4,3,1
840071694,2,3,2,3,-2,2
840071695,1,2,3,3,3,2
840071696,2,3,2,2,3,3
840071697,2,2,2,3,2,2
840071698,1,3,2,4,2,1
840071699,1,3,3,3,3,2
840071700,3,3,3,3,3,1
840071701,2,3,3,3,3,2
840071702,2,3,3,3,3,2
840071703,1,2,3,3,3,2
840071704,2,2,3,3,4,1
840071705,2,3,4,4,4,1
840071706,2,2,1,3,2,2
840071707,1,3,3,3,3,2
840071708,2,3,3,3,3,2
840071709,2,4,3,4,4,2
840071710,2,3,3,3,3,3
840071711,2,2,4,4,4,1
840071712,2,3,3,3,3,2
840071713,2,3,-2,3,3,2
840071714,2,4,3,4,4,4
840071715,3,3,3,3,3,2
840071716,1,3,3,3,3,2
840071717,2,2,2,3,3,3
840071718,2,2,2,2,2,2
840071719,2,4,4,4,4,3
840071720,3,4,4,4,4,2
840071721,1,3,3,3,3,3
840071722,2,3,3,4,4,3
840071723,2,3,3,3,3,2
840071724,1,2,2,3,3,2
840071725,3,4,4,4,3,2
840071726,1,2,3,3,3,2
840071727,2,3,3,3,3,3
840071728,3,3,2,2,4,3
840071729,1,4,3,3,3,3
840071730,3,2,3,2,2,3
840071731,1,3,4,4,4,2
840071732,2,3,3,3,3,2
840071733,3,3,3,4,3,1
840071734,1,3,3,3,3,1
