D_INTERVIEW,Q132,Q133,Q134,Q135,Q136,Q137,Q138
51070455,-1,-1,-1,-1,-1,-1,-1
51070456,4,-1,-1,-1,-1,-1,-1
51070457,-1,2,-1,3,2,2,3
51070458,2,2,3,2,2,2,3
51070459,1,3,2,2,4,4,4
51070460,4,4,3,4,4,4,4
51070461,4,4,4,4,4,4,4
51070462,4,4,4,4,4,4,4
51070463,4,4,2,4,4,3,4
51070464,4,4,4,4,4,4,4
51070465,4,4,4,4,4,4,4
51070466,4,4,4,4,4,4,4
51070467,3,3,4,4,4,4,4
51070468,3,3,4,4,4,4,4
51070469,2,4,4,4,4,4,4
51070470,4,4,4,4,4,4,4
51070471,4,4,4,4,4,4,4
51070472,4,4,4,4,4,4,4
51070473,4,4,4,4,4,4,4
51070474,4,3,4,4,4,3,4
51070475,4,4,4,4,4,4,4
51070476,4,4,4,4,4,4,4
51070477,4,3,3,4,4,4,4
51070478,2,2,4,1,3,2,2
51070479,4,4,4,4,3,4,4
51070480,4,4,4,4,4,3,4
51070481,4,4,4,4,4,4,4
51070482,4,3,-2,4,-1,3,-2
51070483,2,2,2,2,2,2,2
51070484,4,3,4,4,4,4,4
51070485,4,3,4,4,4,3,4
51070486,2,4,4,4,4,4,4
51070487,3,4,4,4,4,4,4
51070488,2,4,4,4,4,3,4
51070489,4,3,4,4,4,4,4
51070490,3,4,4,4,4,4,4
51070491,4,4,4,4,4,4,4
51070492,2,4,4,4,4,4,4
51070493,2,3,4,3,4,3,4
51070494,4,4,4,4,4,4,4
51070495,-1,4,2,1,1,1,4
51070496,4,-1,4,4,-1,-1,-1
51070497,4,4,4,4,4,4,4
51070498,3,4,3,3,3,3,3
51070499,3,4,4,4,4,4,4
51070500,4,4,4,4,3,3,4
51070501,4,4,4,4,4,4,4
51070502,4,4,4,4,4,4,4
51070503,4,4,4,4,4,4,4
51070504,2,4,4,2,2,2,4
51070505,4,1,4,4,2,2,2
51070506,3,3,-1,4,4,4,4
51070507,3,3,4,4,4,4,4
51070508,3,4,4,4,4,4,4
51070509,4,3,-1,4,4,4,4
51070510,4,4,4,4,4,4,4
51070511,2,4,4,4,4,4,4
51070512,4,4,4,4,4,4,4
51070513,2,3,4,4,4,2,4
51070514,1,1,4,4,4,1,1
51070515,4,4,4,4,4,4,4
51070516,4,2,4,4,4,4,4
51070517,2,4,4,4,4,4,4
51070518,3,4,4,4,4,4,4
51070519,3,3,4,4,4,3,4
51070520,4,2,4,4,4,2,4
51070521,3,4,4,4,4,4,4
51070522,3,4,4,4,4,4,4
51070523,3,3,4,4,4,3,4
51070524,2,4,4,4,4,3,3
51070525,4,3,4,4,4,3,4
51070526,4,3,3,4,4,3,3
51070527,4,4,4,4,4,4,4
51070528,4,4,4,-1,4,4,4
51070529,4,4,4,4,4,4,4
51070530,1,4,4,4,4,-1,4
51070531,4,4,4,4,4,4,4
51070532,4,4,4,4,4,4,4
51070533,4,4,4,4,4,4,4
51070534,1,1,2,2,4,4,4
51070535,4,4,4,-1,-1,4,-1
51070536,3,4,4,4,4,4,4
51070537,3,-1,-1,4,4,4,4
51070538,4,1,1,4,4,3,4
51070539,3,4,4,-2,-2,-2,-2
51070540,3,3,3,3,-2,3,4
51070541,2,2,4,3,4,4,4
51070542,4,4,4,4,4,4,4
51070543,4,4,-2,4,-1,-1,-1
51070544,4,1,4,4,4,3,4
51070545,3,-2,-2,-2,-2,-2,-2
51070546,2,3,-1,-1,-2,3,-2
51070547,-2,-1,-1,-2,-2,-2,-2
51070548,2,2,-2,-1,-2,2,-2
51070549,4,4,4,-1,4,4,4
51070550,3,-1,3,3,-1,4,-1
51070551,2,4,2,2,3,3,4
51070552,2,4,4,-1,4,-1,4
51070553,4,3,3,4,4,4,4
51070554,2,4,3,-1,4,4,4
51070555,4,4,4,4,4,4,4
51070556,1,4,4,4,4,4,4
51070557,4,4,4,4,4,4,4
51070558,4,4,4,4,4,4,4
51070559,4,-1,-1,-1,-1,4,4
51070560,2,3,3,4,4,4,4
51070561,4,4,4,4,4,4,4
51070562,4,4,4,4,4,4,4
51070563,3,4,4,4,4,4,4
51070564,4,4,4,-1,4,4,4
51070565,4,4,4,4,4,4,4
51070566,3,4,4,4,4,4,4
51070567,4,4,4,4,4,4,4
51070568,4,4,4,4,4,4,4
51070569,3,2,-1,-1,4,2,4
51070570,4,1,2,4,4,4,4
51070571,4,4,4,4,4,4,4
51070572,4,4,4,4,4,4,4
51070573,4,3,4,4,4,4,4
51070574,4,-1,4,4,-1,-1,-1
51070575,2,3,4,4,4,4,4
51070576,4,4,4,4,4,4,4
51070577,4,4,4,4,4,4,4
51070578,3,4,3,4,4,4,4
51070579,3,3,3,3,4,4,4
