D_INTERVIEW,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81
170071602,3,3,3,3,3,4,3,3,3,3,3,1,1,3,3,3,3,2
170071605,1,3,4,3,4,3,4,4,4,4,4,1,4,3,3,1,1,1
170071608,1,1,3,2,2,2,3,3,3,3,3,2,4,3,4,1,2,2
170071612,3,1,3,4,3,3,4,3,4,4,3,2,4,3,3,3,2,2
170071621,1,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2
170071622,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2
170071623,3,3,3,4,4,3,3,3,3,3,3,3,3,3,1,2,2,2
170071624,2,2,3,3,3,4,4,3,3,3,3,2,3,2,2,2,2,2
170071626,4,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3
170071629,1,1,3,3,1,3,3,3,3,3,3,1,3,1,3,1,1,1
170071634,1,1,1,1,3,2,3,3,3,3,3,3,3,3,2,2,2,2
170071637,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
170071638,3,3,3,3,3,4,3,3,4,4,4,3,4,2,3,2,2,2
170071639,2,2,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3
170071642,3,3,3,3,1,3,3,3,3,3,3,2,3,1,3,3,1,3
170071643,3,1,1,1,3,2,3,3,3,3,3,2,3,3,2,2,2,2
170071727,3,3,3,3,3,2,3,3,3,3,3,2,3,1,3,1,1,3
170071728,1,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
170071729,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,1,1,4
170071730,1,3,4,4,4,1,4,4,4,4,3,3,3,3,4,4,1,1
170071735,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,2,3,2
170071739,4,3,4,4,4,4,4,4,4,4,4,1,3,3,4,3,3,4
170071748,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3
170071751,1,1,1,3,3,1,1,1,3,3,3,1,3,1,1,1,1,1
170071752,2,3,3,3,2,3,4,3,3,3,4,3,3,3,3,3,3,1
170071755,2,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,1,1
170071759,3,3,2,2,3,3,3,2,4,2,4,3,3,3,3,4,1,1
170071762,3,2,4,4,3,3,4,4,4,4,4,2,4,4,2,3,2,3
170071765,1,3,3,3,4,4,3,3,4,4,3,1,3,3,1,1,1,3
170071768,3,3,4,4,3,3,4,3,4,4,4,3,4,3,4,2,2,3
170071773,3,3,3,2,3,3,2,3,3,4,4,2,3,2,3,3,1,1
170071776,1,3,3,3,4,1,4,4,4,1,2,1,4,4,2,4,1,2
170071780,2,3,4,1,4,1,4,2,4,4,3,4,4,4,4,4,4,4
170071839,2,2,3,4,3,3,2,3,3,3,3,2,3,3,3,3,3,3
170071849,1,2,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1
170071850,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,2
170071852,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4
170071853,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
170071859,2,3,3,3,4,3,3,3,3,3,3,2,3,2,3,3,2,2
170071861,1,1,3,3,3,3,3,3,3,3,3,1,3,3,3,1,1,1
170071862,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
170071864,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3
170071866,4,3,3,3,3,3,3,3,4,3,3,3,3,2,2,3,3,3
170071868,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
170071869,4,4,4,4,3,4,4,4,4,4,4,3,4,3,3,3,2,3
170071870,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3
170071873,3,3,3,3,4,4,3,4,4,4,4,4,3,3,2,3,3,3
170071894,3,3,3,2,3,3,3,3,3,3,4,1,3,1,1,3,1,1
170071907,2,1,2,3,3,3,3,3,3,3,3,1,3,1,3,1,3,3
170071911,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
170071913,4,1,3,3,4,4,3,4,4,3,3,1,4,3,3,1,1,1
170071923,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1
170071924,2,3,3,3,3,4,4,4,4,4,4,4,3,3,2,2,3,2
170071933,3,2,2,2,3,2,2,2,3,2,3,1,1,1,1,1,1,3
170071940,2,3,3,3,4,3,3,3,3,3,3,2,3,3,4,3,3,3
170071941,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4
170072103,1,1,3,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1
170072112,3,3,4,3,4,4,4,4,4,4,4,3,3,3,3,4,4,4
170072137,3,1,3,3,3,4,4,4,4,4,4,3,4,2,3,2,2,2
170072151,2,4,4,3,3,1,3,1,3,3,3,2,3,1,2,2,2,1
170072161,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3
170072173,1,1,2,4,4,2,4,2,2,2,2,2,2,2,2,1,1,1
170072181,1,4,2,4,4,4,1,1,1,4,4,4,4,4,2,1,4,1
170072185,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
170072186,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
170072191,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,2,2
170072192,4,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,1,3
170072193,1,3,3,3,3,2,2,2,3,3,3,2,3,3,3,3,3,3
170072194,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,1,2,2
170072195,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1
170072196,3,2,3,3,3,3,2,3,3,3,3,3,3,3,1,1,3,3
170072201,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
170072221,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
170072250,2,2,3,3,3,3,3,3,3,3,3,1,3,1,3,2,2,3
170072251,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
170072252,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
170072254,1,1,1,1,3,1,1,1,4,4,3,1,1,1,1,1,1,1
170072267,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,2,2,3
170072268,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3
170072269,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,1,1,1
