D_INTERVIEW,Q132,Q133,Q134,Q135,Q136,Q137,Q138
300070293,3,3,4,4,3,3,3
300070294,3,3,4,3,3,3,3
300070295,3,3,4,3,3,4,4
300070296,2,3,4,4,4,3,3
300070297,3,3,4,3,3,3,3
300070298,3,3,4,3,3,4,4
300070299,2,4,4,3,4,3,3
300070300,3,3,4,3,3,3,4
300070301,3,3,4,4,4,4,4
300070302,2,2,4,3,1,2,3
300070303,2,3,4,3,2,3,3
300070304,3,3,4,4,4,3,3
300070305,4,4,4,4,4,4,4
300070306,4,4,4,4,4,4,4
300070307,4,4,4,4,4,4,4
300070308,4,4,4,4,4,4,4
300070309,3,4,4,2,4,4,4
300070310,3,4,4,4,4,4,4
300070311,2,4,2,3,2,3,4
300070312,2,4,4,1,1,4,4
300070313,1,3,2,1,1,1,3
300070314,2,4,2,3,3,4,4
300070315,2,4,4,4,4,4,4
300070316,1,4,2,3,2,3,4
300070317,3,4,3,3,3,3,4
300070318,2,4,3,3,3,3,4
300070319,1,4,2,3,4,2,4
300070320,3,4,3,3,3,4,4
300070321,2,4,4,3,2,2,3
300070322,4,4,4,3,4,4,4
300070323,2,3,4,3,4,2,4
300070324,2,4,4,4,2,2,4
300070325,4,3,3,3,4,3,4
300070326,4,4,4,3,4,4,4
300070327,4,4,4,4,4,4,4
300070328,4,4,4,4,4,4,4
300070329,3,4,4,3,3,3,3
300070330,3,4,4,3,4,4,4
300070331,3,4,4,4,4,4,4
300070332,2,3,3,2,3,3,4
300070333,2,3,4,3,2,2,2
300070334,2,4,4,4,4,2,2
300070335,3,3,4,3,3,3,4
300070336,4,4,4,4,4,4,4
300070337,3,4,4,4,4,4,4
300070338,2,2,4,3,3,3,3
300070339,4,4,4,4,4,4,4
300070340,3,4,4,4,4,4,4
300070341,3,3,4,4,4,4,4
300070342,2,2,4,3,4,2,3
300070343,2,2,4,3,2,4,4
300070344,3,4,4,3,4,4,4
300070345,2,3,4,3,2,3,4
300070346,3,2,3,4,2,4,4
300070347,4,4,4,4,4,4,4
300070348,2,2,4,4,3,4,4
300070349,4,4,4,4,4,4,4
300070350,-1,4,4,4,4,3,4
300070351,1,1,2,2,1,1,2
300070352,1,1,3,1,1,1,1
300070353,1,2,4,1,1,1,3
300070354,1,1,4,2,1,1,1
300070355,1,2,3,2,1,1,2
300070356,1,1,3,1,1,1,2
300070357,1,3,2,2,1,1,2
300070358,2,2,4,3,2,2,3
300070359,1,1,4,3,1,1,2
300070360,2,1,4,2,1,3,4
300070361,3,3,4,3,4,4,4
300070362,4,4,4,4,4,4,4
300070363,3,3,4,4,4,4,4
300070364,3,4,4,3,4,4,3
300070365,3,4,4,4,4,4,4
300070366,3,4,4,4,4,4,4
300070367,2,4,4,4,4,4,4
300070368,2,3,4,3,4,4,2
300070369,3,3,4,3,3,3,3
300070370,3,4,4,3,4,4,4
300070371,3,3,4,3,2,3,4
300070372,3,4,4,3,3,4,4
300070373,2,4,4,3,3,4,3
300070374,2,4,4,2,2,4,4
300070375,4,3,4,4,4,4,4
300070376,2,3,4,3,2,4,4
300070377,3,4,4,4,4,4,4
300070378,2,3,4,3,3,4,4
300070379,2,4,4,3,3,3,3
300070380,1,3,3,3,-1,3,3
300070381,3,4,4,4,4,4,4
300070382,1,3,4,4,2,3,2
300070383,2,4,4,4,4,4,3
300070384,4,4,4,4,4,4,4
300070385,3,4,4,4,4,4,4
300070386,4,4,4,4,3,4,4
300070387,1,4,4,4,4,4,4
300070388,4,4,4,4,4,4,4
300070389,3,4,4,4,4,4,4
300070390,2,4,4,4,4,4,4
300070391,4,3,4,3,3,3,-1
300070392,3,3,4,3,3,3,-1
300070393,3,3,4,4,3,3,4
300070394,3,3,4,4,3,3,4
300070395,3,2,4,3,2,3,4
300070396,2,2,4,1,1,4,1
300070397,2,2,3,2,2,4,-1
300070398,2,1,4,4,2,1,4
300070399,4,4,3,3,3,3,3
300070400,3,3,4,-1,3,3,-1
300070401,2,4,4,4,4,2,4
300070402,3,3,4,3,3,3,-1
300070403,4,4,4,-1,4,4,-1
300070404,3,3,4,4,3,3,-1
300070405,2,3,3,3,3,4,4
300070406,3,4,4,4,4,4,4
300070407,3,4,4,4,4,4,-1
300070408,3,3,4,4,3,3,4
300070409,4,3,4,4,4,4,-1
300070410,3,4,4,4,4,4,-1
300070411,1,1,4,4,2,4,4
300070412,3,4,4,4,3,4,4
300070413,2,3,4,4,2,3,3
300070414,1,2,4,4,4,4,4
300070415,2,4,4,4,3,4,3
300070416,2,3,4,2,2,3,2
300070417,2,4,4,4,3,4,3
300070418,2,4,4,4,3,4,4
300070419,3,4,4,4,3,4,4
300070420,2,4,4,4,3,4,3
300070421,3,4,4,4,4,4,4
300070422,4,4,4,4,4,4,4
300070423,3,4,4,4,4,4,4
300070424,3,4,4,4,4,4,4
300070425,3,4,4,4,4,4,4
300070426,4,4,4,4,4,4,4
300070427,4,4,4,4,4,4,4
300070428,3,4,4,4,4,4,4
300070429,4,4,4,4,4,4,4
300070430,4,4,4,4,4,4,4
300070431,2,3,2,3,3,2,4
300070432,4,3,4,4,4,4,4
300070433,2,2,4,4,4,4,4
300070434,3,3,3,4,3,4,4
300070435,2,4,3,4,4,4,4
300070436,4,4,4,4,4,4,4
300070437,1,3,4,3,1,3,4
300070438,2,4,3,4,4,4,4
300070439,3,4,4,4,4,4,4
300070440,3,3,4,2,4,4,4
300070441,4,4,4,4,4,4,4
300070442,3,4,4,4,4,4,4
300070443,3,3,2,4,4,4,4
300070444,3,3,3,3,3,4,4
300070445,1,3,3,4,1,4,4
300070446,4,4,2,4,4,3,4
300070447,4,4,4,4,4,4,4
300070448,3,4,3,4,4,4,4
300070449,1,4,4,4,4,2,4
300070450,4,4,4,4,4,4,4
300070451,4,4,4,4,4,4,4
300070452,4,2,3,4,4,4,4
300070453,3,4,2,4,4,4,4
300070454,4,4,4,4,4,4,4
300070455,3,3,4,3,3,4,4
300070456,3,2,2,4,4,3,4
300070457,3,4,4,4,4,4,4
300070458,4,4,4,4,4,4,4
300070459,4,4,4,4,4,4,4
300070460,2,4,4,4,4,4,4
300070461,3,4,4,4,4,4,4
300070462,3,4,4,4,4,4,4
300070463,3,4,4,4,4,4,4
300070464,3,4,4,4,4,4,4
300070465,4,4,4,4,4,4,4
300070466,3,4,4,4,4,4,4
300070467,3,4,4,4,4,4,4
300070468,3,4,4,4,4,4,4
300070469,3,4,4,4,4,4,4
300070470,3,4,4,4,4,4,4
300070471,3,4,4,4,4,4,4
300070472,4,4,4,4,4,4,4
300070473,4,4,4,4,4,4,4
300070474,3,4,4,4,4,4,4
300070475,4,4,4,4,4,4,4
300070476,3,4,4,4,4,4,4
300070477,4,4,4,4,4,4,4
300070478,3,4,4,4,4,4,4
300070479,4,4,4,4,4,4,4
300070480,4,4,4,4,4,4,4
300070481,4,4,4,4,4,4,4
300070482,3,4,4,4,4,4,4
300070483,3,3,3,3,3,3,3
300070484,3,3,3,3,3,3,3
300070485,3,4,4,4,4,4,4
300070486,3,4,4,4,4,4,4
300070487,3,4,4,4,4,4,4
300070488,3,4,4,4,4,4,4
300070489,4,4,4,4,4,4,4
300070490,3,4,4,4,4,3,4
300070491,3,4,4,4,4,4,4
300070492,4,4,4,4,4,4,4
300070493,3,4,4,4,4,4,4
300070494,4,4,4,4,4,4,4
300070495,3,4,4,4,4,4,4
300070496,3,4,4,4,4,3,4
300070497,3,4,4,4,4,4,4
300070498,3,4,4,4,4,4,4
300070499,4,4,4,4,4,4,4
300070500,3,4,4,4,4,3,4
300070501,2,3,4,3,4,4,4
300070502,1,1,3,3,4,3,4
300070503,3,3,3,3,3,3,3
300070504,3,3,4,4,4,4,4
300070505,2,3,4,3,4,4,4
300070506,3,3,4,3,3,3,4
300070507,3,3,3,3,4,4,4
300070508,3,4,4,3,4,4,4
300070509,2,3,3,3,4,4,4
300070510,2,4,4,4,4,4,4
300070511,1,4,4,3,3,3,4
300070512,1,4,4,3,4,3,4
300070513,1,4,4,4,4,3,4
300070514,4,4,3,3,3,4,1
300070515,1,4,4,3,3,4,4
300070516,1,4,4,3,4,3,4
300070517,1,4,4,3,4,3,4
300070518,2,4,4,4,4,3,4
300070519,1,4,4,3,4,4,4
300070520,1,4,4,3,3,3,4
300070521,3,3,3,2,2,3,3
300070522,3,3,3,3,3,3,3
300070523,3,2,4,2,2,3,3
300070524,4,2,4,3,2,3,4
300070525,4,4,4,3,3,4,4
300070526,2,3,3,2,2,2,4
300070527,3,3,4,3,3,4,4
300070528,3,3,4,3,2,3,3
300070529,2,3,4,2,3,3,3
300070530,3,3,3,3,3,3,3
300070531,3,4,3,4,3,3,3
300070532,2,3,3,4,2,3,3
300070533,3,3,3,3,3,3,3
300070534,2,3,3,3,3,3,3
300070535,2,2,3,3,2,2,2
300070536,3,3,3,3,3,3,3
300070537,3,3,3,3,3,3,3
300070538,3,3,3,3,3,3,3
300070539,3,3,3,3,3,3,3
300070540,2,3,3,3,3,3,3
300070541,2,3,4,2,4,4,4
300070542,4,4,4,4,4,4,4
300070543,2,3,4,-1,4,4,-1
300070544,2,4,4,4,4,4,4
300070545,4,4,4,4,4,4,4
300070546,3,4,4,4,4,4,4
300070547,3,3,4,3,4,4,4
300070548,3,3,4,4,4,4,4
300070549,2,3,4,3,3,3,3
300070550,2,3,3,3,3,3,3
300070551,2,2,4,4,4,3,4
300070552,4,3,4,3,-1,4,-1
300070553,4,4,4,3,4,4,3
300070554,4,4,4,4,4,4,4
300070555,3,2,4,2,3,-1,4
300070556,4,2,4,4,4,4,4
300070557,3,2,4,3,-1,3,4
300070558,3,4,4,4,4,4,3
300070559,3,4,4,4,4,3,4
300070560,3,4,4,4,4,4,4
300070561,4,-1,4,4,2,4,4
300070562,3,3,4,3,3,3,4
300070563,4,3,4,4,4,3,4
300070564,4,4,4,4,2,3,4
300070565,2,3,3,4,2,4,4
300070566,3,3,4,3,-1,-1,-1
300070567,4,3,4,3,3,3,4
300070568,2,1,2,1,1,2,3
300070569,4,4,4,4,3,3,4
300070570,4,4,4,4,4,4,4
300070571,2,4,4,3,4,4,4
300070572,3,4,4,3,4,4,4
300070573,2,4,4,3,4,4,4
300070574,2,4,4,3,-1,4,-1
300070575,2,4,4,4,4,4,4
300070576,2,4,4,3,4,4,4
300070577,3,4,4,3,4,4,4
300070578,2,4,4,4,4,4,4
300070579,3,4,4,4,4,4,4
300070580,3,4,4,4,4,4,4
300070581,3,3,3,3,3,3,3
300070582,3,3,3,3,3,3,3
300070583,3,3,3,3,3,3,3
300070584,2,3,3,3,3,3,3
300070585,2,3,3,3,3,3,3
300070586,3,3,3,3,3,3,3
300070587,4,4,4,4,4,4,4
300070588,3,3,3,3,3,3,3
300070589,2,2,3,3,2,2,3
300070590,3,3,3,3,3,3,3
300070591,4,4,4,4,4,4,4
300070592,4,1,3,2,2,2,2
300070593,3,3,4,4,4,4,4
300070594,2,3,4,4,4,3,4
300070595,2,3,3,2,3,4,4
300070596,2,3,4,3,3,3,4
300070597,4,4,4,4,4,4,4
300070598,4,4,4,4,4,4,4
300070599,2,4,4,4,4,4,4
300070600,3,3,4,3,3,3,3
300070601,4,4,4,4,4,4,3
300070602,4,4,4,4,4,4,4
300070603,2,3,4,4,4,4,4
300070604,4,4,4,4,4,4,4
300070605,3,4,4,4,4,4,3
300070606,4,4,4,3,4,4,3
300070607,3,4,4,3,4,4,3
300070608,3,4,3,3,4,4,3
300070609,3,4,4,4,4,4,3
300070610,4,4,4,2,4,4,3
300070611,2,3,3,3,3,3,3
300070612,3,3,3,3,3,3,3
300070613,2,3,3,3,4,4,4
300070614,2,3,3,3,3,3,3
300070615,3,3,3,3,3,3,3
300070616,3,3,3,3,3,3,3
300070617,1,1,3,1,1,3,2
300070618,2,3,3,3,3,3,3
300070619,-1,3,3,3,3,3,3
300070620,3,3,3,3,3,3,3
300070621,2,3,3,3,3,3,3
300070622,3,3,3,3,3,3,3
300070623,3,4,3,3,4,4,4
300070624,3,4,4,4,4,4,4
300070625,4,4,4,4,4,4,4
300070626,4,4,4,4,4,4,4
300070627,4,4,4,4,4,4,4
300070628,2,4,4,2,4,4,4
300070629,3,4,4,3,4,4,4
300070630,3,4,4,3,4,4,4
300070631,4,4,4,4,4,4,4
300070632,2,3,4,4,3,4,4
300070633,4,4,4,4,4,4,4
300070634,3,3,4,3,3,3,4
300070635,4,4,4,4,3,3,4
300070636,3,3,4,4,3,4,4
300070637,4,4,4,4,4,4,4
300070638,3,3,4,-1,3,-1,2
300070639,2,3,4,4,4,4,4
300070640,3,3,4,4,4,4,4
300070641,3,4,4,4,4,4,4
300070642,3,3,4,2,4,4,4
300070643,4,3,4,3,4,4,4
300070644,3,4,4,2,4,4,4
300070645,4,4,4,3,4,4,4
300070646,4,3,4,4,4,4,4
300070647,4,4,4,4,4,4,4
300070648,3,4,4,4,4,4,4
300070649,4,3,4,4,4,4,4
300070650,3,4,4,4,4,4,4
300070651,3,3,3,3,3,3,3
300070652,3,4,4,3,4,3,3
300070653,3,3,4,4,4,3,3
300070654,3,3,4,3,4,4,4
300070655,3,4,4,3,3,4,4
300070656,3,3,4,3,4,4,3
300070657,3,4,4,4,4,4,3
300070658,3,3,4,4,4,4,3
300070659,3,3,4,2,4,3,3
300070660,3,3,4,3,3,4,3
300070661,4,4,4,4,4,4,4
300070662,4,4,4,3,4,4,4
300070663,3,4,4,3,4,4,3
300070664,3,3,4,4,4,4,3
300070665,4,4,4,3,4,4,3
300070666,3,4,4,3,4,4,4
300070667,4,4,4,3,4,4,3
300070668,4,4,4,3,4,4,3
300070669,4,4,4,4,4,4,3
